"","treatment","jar_id","day","jar_count","replicate"
"992","20C",4,1,782,92
"993","20C",4,1,794,93
"994","20C",4,1,786,94
"995","20C",4,1,878,95
"996","20C",4,1,1049,96
"997","20C",4,1,984,97
"998","20C",4,1,868,98
"999","20C",4,1,800,99
"1000","20C",4,1,914,100
"1001","20C",5,1,752,1
"1002","20C",5,1,666,2
"1003","20C",5,1,840,3
"1004","20C",5,1,821,4
"1005","20C",5,1,978,5
"1006","20C",5,1,710,6
"1007","20C",5,1,698,7
"1008","20C",5,1,795,8
"1009","20C",5,1,578,9
"1010","20C",5,1,830,10
"1011","20C",5,1,1023,11
"1012","20C",5,1,840,12
"1013","20C",5,1,809,13
"1014","20C",5,1,908,14
"1015","20C",5,1,721,15
"1016","20C",5,1,721,16
"1017","20C",5,1,769,17
"1018","20C",5,1,985,18
"1019","20C",5,1,760,19
"1020","20C",5,1,900,20
"1021","20C",5,1,757,21
"1022","20C",5,1,790,22
"1023","20C",5,1,749,23
"1024","20C",5,1,831,24
"1025","20C",5,1,745,25
"1026","20C",5,1,911,26
"1027","20C",5,1,827,27
"1028","20C",5,1,731,28
"1029","20C",5,1,886,29
"1030","20C",5,1,945,30
"1031","20C",5,1,861,31
"1032","20C",5,1,660,32
"1033","20C",5,1,910,33
"1034","20C",5,1,765,34
"1035","20C",5,1,808,35
"1036","20C",5,1,803,36
"1037","20C",5,1,738,37
"1038","20C",5,1,823,38
"1039","20C",5,1,932,39
"1040","20C",5,1,844,40
"1041","20C",5,1,788,41
"1042","20C",5,1,900,42
"1043","20C",5,1,732,43
"1044","20C",5,1,650,44
"1045","20C",5,1,856,45
"1046","20C",5,1,916,46
"1047","20C",5,1,783,47
"1048","20C",5,1,886,48
"1049","20C",5,1,597,49
"1050","20C",5,1,662,50
"1051","20C",5,1,719,51
"1052","20C",5,1,795,52
"1053","20C",5,1,897,53
"1054","20C",5,1,833,54
"1055","20C",5,1,783,55
"1056","20C",5,1,851,56
"1057","20C",5,1,773,57
"1058","20C",5,1,855,58
"1059","20C",5,1,792,59
"1060","20C",5,1,828,60
"1061","20C",5,1,733,61
"1062","20C",5,1,893,62
"1063","20C",5,1,647,63
"1064","20C",5,1,845,64
"1065","20C",5,1,905,65
"1066","20C",5,1,820,66
"1067","20C",5,1,818,67
"1068","20C",5,1,680,68
"1069","20C",5,1,797,69
"1070","20C",5,1,667,70
"1071","20C",5,1,776,71
"1072","20C",5,1,667,72
"1073","20C",5,1,688,73
"1074","20C",5,1,815,74
"1075","20C",5,1,933,75
"1076","20C",5,1,714,76
"1077","20C",5,1,755,77
"1078","20C",5,1,928,78
"1079","20C",5,1,699,79
"1080","20C",5,1,711,80
"1081","20C",5,1,687,81
"1082","20C",5,1,787,82
"1083","20C",5,1,761,83
"1084","20C",5,1,753,84
"1085","20C",5,1,845,85
"1086","20C",5,1,876,86
"1087","20C",5,1,792,87
"1088","20C",5,1,686,88
"1089","20C",5,1,651,89
"1090","20C",5,1,535,90
"1091","20C",5,1,898,91
"1092","20C",5,1,774,92
"1093","20C",5,1,899,93
"1094","20C",5,1,676,94
"1095","20C",5,1,818,95
"1096","20C",5,1,720,96
"1097","20C",5,1,552,97
"1098","20C",5,1,696,98
"1099","20C",5,1,850,99
"1100","20C",5,1,802,100
"1101","20C",6,1,754,1
"1102","20C",6,1,683,2
"1103","20C",6,1,706,3
"1104","20C",6,1,662,4
"1105","20C",6,1,628,5
"1106","20C",6,1,880,6
"1107","20C",6,1,739,7
"1108","20C",6,1,695,8
"1109","20C",6,1,577,9
"1110","20C",6,1,658,10
"1111","20C",6,1,756,11
"1112","20C",6,1,629,12
"1113","20C",6,1,833,13
"1114","20C",6,1,852,14
"1115","20C",6,1,627,15
"1116","20C",6,1,757,16
"1117","20C",6,1,815,17
"1118","20C",6,1,765,18
"1119","20C",6,1,771,19
"1120","20C",6,1,629,20
"1121","20C",6,1,646,21
"1122","20C",6,1,774,22
"1123","20C",6,1,743,23
"1124","20C",6,1,663,24
"1125","20C",6,1,774,25
"1126","20C",6,1,784,26
"1127","20C",6,1,747,27
"1128","20C",6,1,585,28
"1129","20C",6,1,706,29
"1130","20C",6,1,636,30
"1131","20C",6,1,958,31
"1132","20C",6,1,644,32
"1133","20C",6,1,659,33
"1134","20C",6,1,720,34
"1135","20C",6,1,699,35
"1136","20C",6,1,734,36
"1137","20C",6,1,764,37
"1138","20C",6,1,591,38
"1139","20C",6,1,956,39
"1140","20C",6,1,837,40
"1141","20C",6,1,785,41
"1142","20C",6,1,618,42
"1143","20C",6,1,636,43
"1144","20C",6,1,679,44
"1145","20C",6,1,719,45
"1146","20C",6,1,915,46
"1147","20C",6,1,724,47
"1148","20C",6,1,676,48
"1149","20C",6,1,897,49
"1150","20C",6,1,908,50
"1151","20C",6,1,655,51
"1152","20C",6,1,844,52
"1153","20C",6,1,797,53
"1154","20C",6,1,855,54
"1155","20C",6,1,899,55
"1156","20C",6,1,679,56
"1157","20C",6,1,710,57
"1158","20C",6,1,674,58
"1159","20C",6,1,771,59
"1160","20C",6,1,728,60
"1161","20C",6,1,1044,61
"1162","20C",6,1,668,62
"1163","20C",6,1,977,63
"1164","20C",6,1,688,64
"1165","20C",6,1,606,65
"1166","20C",6,1,731,66
"1167","20C",6,1,723,67
"1168","20C",6,1,702,68
"1169","20C",6,1,809,69
"1170","20C",6,1,673,70
"1171","20C",6,1,738,71
"1172","20C",6,1,839,72
"1173","20C",6,1,848,73
"1174","20C",6,1,701,74
"1175","20C",6,1,744,75
"1176","20C",6,1,711,76
"1177","20C",6,1,589,77
"1178","20C",6,1,674,78
"1179","20C",6,1,630,79
"1180","20C",6,1,698,80
"1181","20C",6,1,592,81
"1182","20C",6,1,724,82
"1183","20C",6,1,533,83
"1184","20C",6,1,902,84
"1185","20C",6,1,801,85
"1186","20C",6,1,784,86
"1187","20C",6,1,808,87
"1188","20C",6,1,867,88
"1189","20C",6,1,637,89
"1190","20C",6,1,670,90
"1191","20C",6,1,680,91
"1192","20C",6,1,814,92
"1193","20C",6,1,844,93
"1194","20C",6,1,706,94
"1195","20C",6,1,765,95
"1196","20C",6,1,873,96
"1197","20C",6,1,836,97
"1198","20C",6,1,811,98
"1199","20C",6,1,924,99
"1200","20C",6,1,667,100
"1201","20C",1,3,555,1
"1202","20C",1,3,638,2
"1203","20C",1,3,562,3
"1204","20C",1,3,661,4
"1205","20C",1,3,692,5
"1206","20C",1,3,530,6
"1207","20C",1,3,617,7
"1208","20C",1,3,523,8
"1209","20C",1,3,526,9
"1210","20C",1,3,577,10
"1211","20C",1,3,525,11
"1212","20C",1,3,676,12
"1213","20C",1,3,459,13
"1214","20C",1,3,502,14
"1215","20C",1,3,798,15
"1216","20C",1,3,696,16
"1217","20C",1,3,632,17
"1218","20C",1,3,681,18
"1219","20C",1,3,487,19
"1220","20C",1,3,584,20
"1221","20C",1,3,687,21
"1222","20C",1,3,597,22
"1223","20C",1,3,734,23
"1224","20C",1,3,603,24
"1225","20C",1,3,743,25
"1226","20C",1,3,619,26
"1227","20C",1,3,760,27
"1228","20C",1,3,596,28
"1229","20C",1,3,792,29
"1230","20C",1,3,878,30
"1231","20C",1,3,618,31
"1232","20C",1,3,737,32
"1233","20C",1,3,841,33
"1234","20C",1,3,685,34
"1235","20C",1,3,504,35
"1236","20C",1,3,849,36
"1237","20C",1,3,301,37
"1238","20C",1,3,494,38
"1239","20C",1,3,680,39
"1240","20C",1,3,496,40
"1241","20C",1,3,670,41
"1242","20C",1,3,696,42
"1243","20C",1,3,678,43
"1244","20C",1,3,611,44
"1245","20C",1,3,620,45
"1246","20C",1,3,642,46
"1247","20C",1,3,558,47
"1248","20C",1,3,424,48
"1249","20C",1,3,606,49
"1250","20C",1,3,688,50
"1251","20C",1,3,498,51
"1252","20C",1,3,590,52
"1253","20C",1,3,564,53
"1254","20C",1,3,526,54
"1255","20C",1,3,697,55
"1256","20C",1,3,537,56
"1257","20C",1,3,445,57
"1258","20C",1,3,650,58
"1259","20C",1,3,530,59
"1260","20C",1,3,559,60
"1261","20C",1,3,721,61
"1262","20C",1,3,784,62
"1263","20C",1,3,615,63
"1264","20C",1,3,604,64
"1265","20C",1,3,785,65
"1266","20C",1,3,525,66
"1267","20C",1,3,601,67
"1268","20C",1,3,523,68
"1269","20C",1,3,747,69
"1270","20C",1,3,657,70
"1271","20C",1,3,698,71
"1272","20C",1,3,670,72
"1273","20C",1,3,767,73
"1274","20C",1,3,595,74
"1275","20C",1,3,557,75
"1276","20C",1,3,526,76
"1277","20C",1,3,668,77
"1278","20C",1,3,602,78
"1279","20C",1,3,454,79
"1280","20C",1,3,722,80
"1281","20C",1,3,418,81
"1282","20C",1,3,619,82
"1283","20C",1,3,772,83
"1284","20C",1,3,572,84
"1285","20C",1,3,676,85
"1286","20C",1,3,630,86
"1287","20C",1,3,709,87
"1288","20C",1,3,483,88
"1289","20C",1,3,429,89
"1290","20C",1,3,656,90
"1291","20C",1,3,569,91
"1292","20C",1,3,648,92
"1293","20C",1,3,656,93
"1294","20C",1,3,478,94
"1295","20C",1,3,515,95
"1296","20C",1,3,633,96
"1297","20C",1,3,554,97
"1298","20C",1,3,668,98
"1299","20C",1,3,924,99
"1300","20C",1,3,619,100
"1301","20C",2,3,555,1
"1302","20C",2,3,480,2
"1303","20C",2,3,520,3
"1304","20C",2,3,481,4
"1305","20C",2,3,511,5
"1306","20C",2,3,535,6
"1307","20C",2,3,566,7
"1308","20C",2,3,463,8
"1309","20C",2,3,666,9
"1310","20C",2,3,544,10
"1311","20C",2,3,728,11
"1312","20C",2,3,426,12
"1313","20C",2,3,453,13
"1314","20C",2,3,432,14
"1315","20C",2,3,344,15
"1316","20C",2,3,520,16
"1317","20C",2,3,476,17
"1318","20C",2,3,476,18
"1319","20C",2,3,657,19
"1320","20C",2,3,495,20
"1321","20C",2,3,474,21
"1322","20C",2,3,533,22
"1323","20C",2,3,411,23
"1324","20C",2,3,495,24
"1325","20C",2,3,556,25
"1326","20C",2,3,455,26
"1327","20C",2,3,481,27
"1328","20C",2,3,529,28
"1329","20C",2,3,536,29
"1330","20C",2,3,463,30
"1331","20C",2,3,431,31
"1332","20C",2,3,768,32
"1333","20C",2,3,473,33
"1334","20C",2,3,468,34
"1335","20C",2,3,449,35
"1336","20C",2,3,456,36
"1337","20C",2,3,495,37
"1338","20C",2,3,424,38
"1339","20C",2,3,592,39
"1340","20C",2,3,446,40
"1341","20C",2,3,540,41
"1342","20C",2,3,522,42
"1343","20C",2,3,427,43
"1344","20C",2,3,588,44
"1345","20C",2,3,468,45
"1346","20C",2,3,575,46
"1347","20C",2,3,447,47
"1348","20C",2,3,449,48
"1349","20C",2,3,565,49
"1350","20C",2,3,348,50
"1351","20C",2,3,423,51
"1352","20C",2,3,463,52
"1353","20C",2,3,477,53
"1354","20C",2,3,351,54
"1355","20C",2,3,354,55
"1356","20C",2,3,441,56
"1357","20C",2,3,438,57
"1358","20C",2,3,565,58
"1359","20C",2,3,516,59
"1360","20C",2,3,494,60
"1361","20C",2,3,594,61
"1362","20C",2,3,643,62
"1363","20C",2,3,349,63
"1364","20C",2,3,496,64
"1365","20C",2,3,502,65
"1366","20C",2,3,520,66
"1367","20C",2,3,455,67
"1368","20C",2,3,364,68
"1369","20C",2,3,528,69
"1370","20C",2,3,426,70
"1371","20C",2,3,630,71
"1372","20C",2,3,353,72
"1373","20C",2,3,466,73
"1374","20C",2,3,482,74
"1375","20C",2,3,569,75
"1376","20C",2,3,684,76
"1377","20C",2,3,323,77
"1378","20C",2,3,599,78
"1379","20C",2,3,566,79
"1380","20C",2,3,527,80
"1381","20C",2,3,509,81
"1382","20C",2,3,672,82
"1383","20C",2,3,467,83
"1384","20C",2,3,490,84
"1385","20C",2,3,440,85
"1386","20C",2,3,452,86
"1387","20C",2,3,414,87
"1388","20C",2,3,652,88
"1389","20C",2,3,517,89
"1390","20C",2,3,429,90
"1391","20C",2,3,432,91
"1392","20C",2,3,419,92
"1393","20C",2,3,299,93
"1394","20C",2,3,550,94
"1395","20C",2,3,451,95
"1396","20C",2,3,471,96
"1397","20C",2,3,666,97
"1398","20C",2,3,502,98
"1399","20C",2,3,467,99
"1400","20C",2,3,456,100
"1401","20C",3,3,1172,1
"1402","20C",3,3,1051,2
"1403","20C",3,3,1070,3
"1404","20C",3,3,1348,4
"1405","20C",3,3,1127,5
"1406","20C",3,3,1250,6
"1407","20C",3,3,1111,7
"1408","20C",3,3,944,8
"1409","20C",3,3,907,9
"1410","20C",3,3,1105,10
"1411","20C",3,3,1064,11
"1412","20C",3,3,922,12
"1413","20C",3,3,1003,13
"1414","20C",3,3,1079,14
"1415","20C",3,3,1121,15
"1416","20C",3,3,1150,16
"1417","20C",3,3,1101,17
"1418","20C",3,3,1024,18
"1419","20C",3,3,1140,19
"1420","20C",3,3,1114,20
"1421","20C",3,3,1120,21
"1422","20C",3,3,1413,22
"1423","20C",3,3,1149,23
"1424","20C",3,3,1209,24
"1425","20C",3,3,1336,25
"1426","20C",3,3,1073,26
"1427","20C",3,3,1166,27
"1428","20C",3,3,992,28
"1429","20C",3,3,966,29
"1430","20C",3,3,956,30
"1431","20C",3,3,1192,31
"1432","20C",3,3,962,32
"1433","20C",3,3,1021,33
"1434","20C",3,3,1067,34
"1435","20C",3,3,865,35
"1436","20C",3,3,1087,36
"1437","20C",3,3,1073,37
"1438","20C",3,3,1165,38
"1439","20C",3,3,1099,39
"1440","20C",3,3,1233,40
"1441","20C",3,3,971,41
"1442","20C",3,3,1062,42
"1443","20C",3,3,1088,43
"1444","20C",3,3,1121,44
"1445","20C",3,3,1002,45
"1446","20C",3,3,1088,46
"1447","20C",3,3,995,47
"1448","20C",3,3,946,48
"1449","20C",3,3,1036,49
"1450","20C",3,3,1098,50
"1451","20C",3,3,1451,51
"1452","20C",3,3,1060,52
"1453","20C",3,3,1371,53
"1454","20C",3,3,1187,54
"1455","20C",3,3,1126,55
"1456","20C",3,3,1160,56
"1457","20C",3,3,992,57
"1458","20C",3,3,1038,58
"1459","20C",3,3,1276,59
"1460","20C",3,3,936,60
"1461","20C",3,3,1159,61
"1462","20C",3,3,1013,62
"1463","20C",3,3,1479,63
"1464","20C",3,3,841,64
"1465","20C",3,3,1123,65
"1466","20C",3,3,1287,66
"1467","20C",3,3,952,67
"1468","20C",3,3,895,68
"1469","20C",3,3,1209,69
"1470","20C",3,3,902,70
"1471","20C",3,3,1109,71
"1472","20C",3,3,1031,72
"1473","20C",3,3,1170,73
"1474","20C",3,3,1044,74
"1475","20C",3,3,902,75
"1476","20C",3,3,992,76
"1477","20C",3,3,1487,77
"1478","20C",3,3,1346,78
"1479","20C",3,3,1246,79
"1480","20C",3,3,1271,80
"1481","20C",3,3,1485,81
"1482","20C",3,3,1349,82
"1483","20C",3,3,1061,83
"1484","20C",3,3,1003,84
"1485","20C",3,3,1039,85
"1486","20C",3,3,1202,86
"1487","20C",3,3,1400,87
"1488","20C",3,3,1144,88
"1489","20C",3,3,1018,89
"1490","20C",3,3,1046,90
"1491","20C",3,3,1130,91
"1492","20C",3,3,1163,92
"1493","20C",3,3,1371,93
"1494","20C",3,3,1034,94
"1495","20C",3,3,1228,95
"1496","20C",3,3,1108,96
"1497","20C",3,3,1246,97
"1498","20C",3,3,1098,98
"1499","20C",3,3,1304,99
"1500","20C",3,3,1088,100
"1501","20C",4,3,537,1
"1502","20C",4,3,789,2
"1503","20C",4,3,775,3
"1504","20C",4,3,669,4
"1505","20C",4,3,668,5
"1506","20C",4,3,779,6
"1507","20C",4,3,644,7
"1508","20C",4,3,739,8
"1509","20C",4,3,605,9
"1510","20C",4,3,665,10
"1511","20C",4,3,794,11
"1512","20C",4,3,779,12
"1513","20C",4,3,653,13
"1514","20C",4,3,735,14
"1515","20C",4,3,872,15
"1516","20C",4,3,772,16
"1517","20C",4,3,565,17
"1518","20C",4,3,755,18
"1519","20C",4,3,687,19
"1520","20C",4,3,925,20
"1521","20C",4,3,758,21
"1522","20C",4,3,796,22
"1523","20C",4,3,696,23
"1524","20C",4,3,915,24
"1525","20C",4,3,976,25
"1526","20C",4,3,781,26
"1527","20C",4,3,797,27
"1528","20C",4,3,980,28
"1529","20C",4,3,745,29
"1530","20C",4,3,770,30
"1531","20C",4,3,565,31
"1532","20C",4,3,594,32
"1533","20C",4,3,889,33
"1534","20C",4,3,653,34
"1535","20C",4,3,690,35
"1536","20C",4,3,647,36
"1537","20C",4,3,699,37
"1538","20C",4,3,748,38
"1539","20C",4,3,709,39
"1540","20C",4,3,797,40
"1541","20C",4,3,865,41
"1542","20C",4,3,938,42
"1543","20C",4,3,586,43
"1544","20C",4,3,826,44
"1545","20C",4,3,664,45
"1546","20C",4,3,781,46
"1547","20C",4,3,959,47
"1548","20C",4,3,892,48
"1549","20C",4,3,548,49
"1550","20C",4,3,551,50
"1551","20C",4,3,792,51
"1552","20C",4,3,790,52
"1553","20C",4,3,662,53
"1554","20C",4,3,842,54
"1555","20C",4,3,677,55
"1556","20C",4,3,792,56
"1557","20C",4,3,692,57
"1558","20C",4,3,560,58
"1559","20C",4,3,724,59
"1560","20C",4,3,653,60
"1561","20C",4,3,829,61
"1562","20C",4,3,659,62
"1563","20C",4,3,769,63
"1564","20C",4,3,722,64
"1565","20C",4,3,609,65
"1566","20C",4,3,815,66
"1567","20C",4,3,687,67
"1568","20C",4,3,752,68
"1569","20C",4,3,811,69
"1570","20C",4,3,740,70
"1571","20C",4,3,853,71
"1572","20C",4,3,859,72
"1573","20C",4,3,729,73
"1574","20C",4,3,755,74
"1575","20C",4,3,675,75
"1576","20C",4,3,595,76
"1577","20C",4,3,986,77
"1578","20C",4,3,731,78
"1579","20C",4,3,580,79
"1580","20C",4,3,587,80
"1581","20C",4,3,738,81
"1582","20C",4,3,842,82
"1583","20C",4,3,814,83
"1584","20C",4,3,784,84
"1585","20C",4,3,473,85
"1586","20C",4,3,908,86
"1587","20C",4,3,706,87
"1588","20C",4,3,695,88
"1589","20C",4,3,765,89
"1590","20C",4,3,757,90
"1591","20C",4,3,736,91
"1592","20C",4,3,792,92
"1593","20C",4,3,830,93
"1594","20C",4,3,602,94
"1595","20C",4,3,736,95
"1596","20C",4,3,648,96
"1597","20C",4,3,708,97
"1598","20C",4,3,566,98
"1599","20C",4,3,659,99
"1600","20C",4,3,724,100
"1601","20C",5,3,569,1
"1602","20C",5,3,808,2
"1603","20C",5,3,709,3
"1604","20C",5,3,735,4
"1605","20C",5,3,664,5
"1606","20C",5,3,680,6
"1607","20C",5,3,650,7
"1608","20C",5,3,752,8
"1609","20C",5,3,520,9
"1610","20C",5,3,819,10
"1611","20C",5,3,623,11
"1612","20C",5,3,722,12
"1613","20C",5,3,613,13
"1614","20C",5,3,683,14
"1615","20C",5,3,542,15
"1616","20C",5,3,679,16
"1617","20C",5,3,672,17
"1618","20C",5,3,751,18
"1619","20C",5,3,955,19
"1620","20C",5,3,628,20
"1621","20C",5,3,596,21
"1622","20C",5,3,619,22
"1623","20C",5,3,905,23
"1624","20C",5,3,747,24
"1625","20C",5,3,605,25
"1626","20C",5,3,715,26
"1627","20C",5,3,761,27
"1628","20C",5,3,538,28
"1629","20C",5,3,575,29
"1630","20C",5,3,641,30
"1631","20C",5,3,548,31
"1632","20C",5,3,661,32
"1633","20C",5,3,565,33
"1634","20C",5,3,554,34
"1635","20C",5,3,709,35
"1636","20C",5,3,827,36
"1637","20C",5,3,673,37
"1638","20C",5,3,687,38
"1639","20C",5,3,915,39
"1640","20C",5,3,597,40
"1641","20C",5,3,644,41
"1642","20C",5,3,564,42
"1643","20C",5,3,725,43
"1644","20C",5,3,691,44
"1645","20C",5,3,740,45
"1646","20C",5,3,557,46
"1647","20C",5,3,787,47
"1648","20C",5,3,754,48
"1649","20C",5,3,798,49
"1650","20C",5,3,552,50
"1651","20C",5,3,796,51
"1652","20C",5,3,751,52
"1653","20C",5,3,644,53
"1654","20C",5,3,931,54
"1655","20C",5,3,860,55
"1656","20C",5,3,730,56
"1657","20C",5,3,630,57
"1658","20C",5,3,737,58
"1659","20C",5,3,648,59
"1660","20C",5,3,632,60
"1661","20C",5,3,924,61
"1662","20C",5,3,676,62
"1663","20C",5,3,821,63
"1664","20C",5,3,702,64
"1665","20C",5,3,582,65
"1666","20C",5,3,772,66
"1667","20C",5,3,593,67
"1668","20C",5,3,754,68
"1669","20C",5,3,647,69
"1670","20C",5,3,809,70
"1671","20C",5,3,734,71
"1672","20C",5,3,627,72
"1673","20C",5,3,612,73
"1674","20C",5,3,846,74
"1675","20C",5,3,715,75
"1676","20C",5,3,710,76
"1677","20C",5,3,703,77
"1678","20C",5,3,713,78
"1679","20C",5,3,604,79
"1680","20C",5,3,608,80
"1681","20C",5,3,746,81
"1682","20C",5,3,668,82
"1683","20C",5,3,874,83
"1684","20C",5,3,677,84
"1685","20C",5,3,690,85
"1686","20C",5,3,688,86
"1687","20C",5,3,591,87
"1688","20C",5,3,585,88
"1689","20C",5,3,751,89
"1690","20C",5,3,576,90
"1691","20C",5,3,730,91
"1692","20C",5,3,576,92
"1693","20C",5,3,704,93
"1694","20C",5,3,910,94
"1695","20C",5,3,602,95
"1696","20C",5,3,767,96
"1697","20C",5,3,767,97
"1698","20C",5,3,679,98
"1699","20C",5,3,620,99
"1700","20C",5,3,635,100
"1701","20C",6,3,976,1
"1702","20C",6,3,947,2
"1703","20C",6,3,1062,3
"1704","20C",6,3,748,4
"1705","20C",6,3,974,5
"1706","20C",6,3,1091,6
"1707","20C",6,3,856,7
"1708","20C",6,3,843,8
"1709","20C",6,3,1007,9
"1710","20C",6,3,733,10
"1711","20C",6,3,931,11
"1712","20C",6,3,626,12
"1713","20C",6,3,1037,13
"1714","20C",6,3,1075,14
"1715","20C",6,3,778,15
"1716","20C",6,3,787,16
"1717","20C",6,3,826,17
"1718","20C",6,3,759,18
"1719","20C",6,3,639,19
"1720","20C",6,3,929,20
"1721","20C",6,3,913,21
"1722","20C",6,3,693,22
"1723","20C",6,3,742,23
"1724","20C",6,3,995,24
"1725","20C",6,3,898,25
"1726","20C",6,3,945,26
"1727","20C",6,3,889,27
"1728","20C",6,3,910,28
"1729","20C",6,3,1104,29
"1730","20C",6,3,879,30
"1731","20C",6,3,951,31
"1732","20C",6,3,807,32
"1733","20C",6,3,989,33
"1734","20C",6,3,823,34
"1735","20C",6,3,824,35
"1736","20C",6,3,1014,36
"1737","20C",6,3,943,37
"1738","20C",6,3,759,38
"1739","20C",6,3,979,39
"1740","20C",6,3,1061,40
"1741","20C",6,3,726,41
"1742","20C",6,3,808,42
"1743","20C",6,3,865,43
"1744","20C",6,3,1128,44
"1745","20C",6,3,950,45
"1746","20C",6,3,867,46
"1747","20C",6,3,718,47
"1748","20C",6,3,857,48
"1749","20C",6,3,1010,49
"1750","20C",6,3,768,50
"1751","20C",6,3,840,51
"1752","20C",6,3,823,52
"1753","20C",6,3,871,53
"1754","20C",6,3,837,54
"1755","20C",6,3,952,55
"1756","20C",6,3,967,56
"1757","20C",6,3,759,57
"1758","20C",6,3,753,58
"1759","20C",6,3,1079,59
"1760","20C",6,3,884,60
"1761","20C",6,3,879,61
"1762","20C",6,3,840,62
"1763","20C",6,3,877,63
"1764","20C",6,3,1106,64
"1765","20C",6,3,842,65
"1766","20C",6,3,937,66
"1767","20C",6,3,816,67
"1768","20C",6,3,920,68
"1769","20C",6,3,904,69
"1770","20C",6,3,969,70
"1771","20C",6,3,738,71
"1772","20C",6,3,824,72
"1773","20C",6,3,769,73
"1774","20C",6,3,749,74
"1775","20C",6,3,1071,75
"1776","20C",6,3,894,76
"1777","20C",6,3,836,77
"1778","20C",6,3,1054,78
"1779","20C",6,3,939,79
"1780","20C",6,3,802,80
"1781","20C",6,3,1129,81
"1782","20C",6,3,900,82
"1783","20C",6,3,923,83
"1784","20C",6,3,1242,84
"1785","20C",6,3,824,85
"1786","20C",6,3,767,86
"1787","20C",6,3,840,87
"1788","20C",6,3,990,88
"1789","20C",6,3,1005,89
"1790","20C",6,3,931,90
"1791","20C",6,3,813,91
"1792","20C",6,3,864,92
"1793","20C",6,3,1010,93
"1794","20C",6,3,1060,94
"1795","20C",6,3,891,95
"1796","20C",6,3,853,96
"1797","20C",6,3,836,97
"1798","20C",6,3,781,98
"1799","20C",6,3,1053,99
"1800","20C",6,3,948,100
"1801","14C",1,3,651,1
"1802","14C",1,3,490,2
"1803","14C",1,3,796,3
"1804","14C",1,3,730,4
"1805","14C",1,3,633,5
"1806","14C",1,3,660,6
"1807","14C",1,3,768,7
"1808","14C",1,3,511,8
"1809","14C",1,3,529,9
"1810","14C",1,3,636,10
"1811","14C",1,3,720,11
"1812","14C",1,3,595,12
"1813","14C",1,3,739,13
"1814","14C",1,3,608,14
"1815","14C",1,3,649,15
"1816","14C",1,3,633,16
"1817","14C",1,3,838,17
"1818","14C",1,3,661,18
"1819","14C",1,3,744,19
"1820","14C",1,3,602,20
"1821","14C",1,3,760,21
"1822","14C",1,3,634,22
"1823","14C",1,3,850,23
"1824","14C",1,3,548,24
"1825","14C",1,3,589,25
"1826","14C",1,3,596,26
"1827","14C",1,3,719,27
"1828","14C",1,3,463,28
"1829","14C",1,3,885,29
"1830","14C",1,3,626,30
"1831","14C",1,3,769,31
"1832","14C",1,3,767,32
"1833","14C",1,3,704,33
"1834","14C",1,3,476,34
"1835","14C",1,3,521,35
"1836","14C",1,3,702,36
"1837","14C",1,3,812,37
"1838","14C",1,3,634,38
"1839","14C",1,3,581,39
"1840","14C",1,3,522,40
"1841","14C",1,3,887,41
"1842","14C",1,3,658,42
"1843","14C",1,3,662,43
"1844","14C",1,3,592,44
"1845","14C",1,3,778,45
"1846","14C",1,3,733,46
"1847","14C",1,3,723,47
"1848","14C",1,3,597,48
"1849","14C",1,3,556,49
"1850","14C",1,3,726,50
"1851","14C",1,3,683,51
"1852","14C",1,3,624,52
"1853","14C",1,3,694,53
"1854","14C",1,3,709,54
"1855","14C",1,3,880,55
"1856","14C",1,3,555,56
"1857","14C",1,3,671,57
"1858","14C",1,3,620,58
"1859","14C",1,3,785,59
"1860","14C",1,3,707,60
"1861","14C",1,3,688,61
"1862","14C",1,3,824,62
"1863","14C",1,3,681,63
"1864","14C",1,3,598,64
"1865","14C",1,3,617,65
"1866","14C",1,3,718,66
"1867","14C",1,3,734,67
"1868","14C",1,3,581,68
"1869","14C",1,3,667,69
"1870","14C",1,3,823,70
"1871","14C",1,3,637,71
"1872","14C",1,3,689,72
"1873","14C",1,3,552,73
"1874","14C",1,3,849,74
"1875","14C",1,3,665,75
"1876","14C",1,3,827,76
"1877","14C",1,3,846,77
"1878","14C",1,3,825,78
"1879","14C",1,3,741,79
"1880","14C",1,3,703,80
"1881","14C",1,3,606,81
"1882","14C",1,3,605,82
"1883","14C",1,3,668,83
"1884","14C",1,3,757,84
"1885","14C",1,3,886,85
"1886","14C",1,3,634,86
"1887","14C",1,3,639,87
"1888","14C",1,3,553,88
"1889","14C",1,3,772,89
"1890","14C",1,3,849,90
"1891","14C",1,3,761,91
"1892","14C",1,3,727,92
"1893","14C",1,3,720,93
"1894","14C",1,3,768,94
"1895","14C",1,3,727,95
"1896","14C",1,3,603,96
"1897","14C",1,3,895,97
"1898","14C",1,3,663,98
"1899","14C",1,3,645,99
"1900","14C",1,3,614,100
"1901","14C",2,3,441,1
"1902","14C",2,3,529,2
"1903","14C",2,3,732,3
"1904","14C",2,3,602,4
"1905","14C",2,3,592,5
"1906","14C",2,3,503,6
"1907","14C",2,3,397,7
"1908","14C",2,3,619,8
"1909","14C",2,3,730,9
"1910","14C",2,3,576,10
"1911","14C",2,3,588,11
"1912","14C",2,3,589,12
"1913","14C",2,3,829,13
"1914","14C",2,3,614,14
"1915","14C",2,3,613,15
"1916","14C",2,3,363,16
