day,raw_count,sim_count,jar_id,rep_id,treatment,site
10,30,475,34,169,20C,20C
12,13,377,34,169,20C,20C
14,23,329,34,169,20C,20C
1,51,991,34,170,20C,20C
3,43,965,34,170,20C,20C
5,35,562,34,170,20C,20C
7,22,475,34,170,20C,20C
10,30,414,34,170,20C,20C
12,13,350,34,170,20C,20C
14,23,279,34,170,20C,20C
1,51,980,34,171,20C,20C
3,43,828,34,171,20C,20C
5,35,729,34,171,20C,20C
7,22,565,34,171,20C,20C
10,30,457,34,171,20C,20C
12,13,388,34,171,20C,20C
14,23,373,34,171,20C,20C
1,51,1040,34,172,20C,20C
3,43,669,34,172,20C,20C
5,35,625,34,172,20C,20C
7,22,510,34,172,20C,20C
10,30,409,34,172,20C,20C
12,13,389,34,172,20C,20C
14,23,317,34,172,20C,20C
1,51,883,34,173,20C,20C
3,43,785,34,173,20C,20C
5,35,535,34,173,20C,20C
7,22,411,34,173,20C,20C
10,30,378,34,173,20C,20C
12,13,311,34,173,20C,20C
14,23,306,34,173,20C,20C
1,51,1046,34,174,20C,20C
3,43,764,34,174,20C,20C
5,35,614,34,174,20C,20C
7,22,443,34,174,20C,20C
10,30,427,34,174,20C,20C
12,13,327,34,174,20C,20C
14,23,326,34,174,20C,20C
1,51,861,34,175,20C,20C
3,43,739,34,175,20C,20C
5,35,618,34,175,20C,20C
7,22,479,34,175,20C,20C
10,30,432,34,175,20C,20C
12,13,296,34,175,20C,20C
14,23,289,34,175,20C,20C
1,51,972,34,176,20C,20C
3,43,745,34,176,20C,20C
5,35,529,34,176,20C,20C
7,22,386,34,176,20C,20C
10,30,349,34,176,20C,20C
12,13,263,34,176,20C,20C
14,23,238,34,176,20C,20C
1,51,1091,34,177,20C,20C
3,43,680,34,177,20C,20C
5,35,656,34,177,20C,20C
7,22,504,34,177,20C,20C
10,30,499,34,177,20C,20C
12,13,333,34,177,20C,20C
14,23,271,34,177,20C,20C
1,51,1071,34,178,20C,20C
3,43,760,34,178,20C,20C
5,35,567,34,178,20C,20C
7,22,412,34,178,20C,20C
10,30,390,34,178,20C,20C
12,13,294,34,178,20C,20C
14,23,290,34,178,20C,20C
1,51,1024,34,179,20C,20C
3,43,672,34,179,20C,20C
5,35,545,34,179,20C,20C
7,22,459,34,179,20C,20C
10,30,413,34,179,20C,20C
12,13,295,34,179,20C,20C
14,23,263,34,179,20C,20C
1,51,928,34,180,20C,20C
3,43,760,34,180,20C,20C
5,35,611,34,180,20C,20C
7,22,602,34,180,20C,20C
10,30,435,34,180,20C,20C
12,13,302,34,180,20C,20C
14,23,213,34,180,20C,20C
1,51,961,34,181,20C,20C
3,43,722,34,181,20C,20C
5,35,504,34,181,20C,20C
7,22,491,34,181,20C,20C
10,30,446,34,181,20C,20C
12,13,318,34,181,20C,20C
14,23,298,34,181,20C,20C
1,51,784,34,182,20C,20C
3,43,763,34,182,20C,20C
5,35,556,34,182,20C,20C
7,22,485,34,182,20C,20C
10,30,451,34,182,20C,20C
12,13,344,34,182,20C,20C
14,23,341,34,182,20C,20C
1,51,656,34,183,20C,20C
3,43,613,34,183,20C,20C
5,35,536,34,183,20C,20C
7,22,487,34,183,20C,20C
10,30,450,34,183,20C,20C
12,13,441,34,183,20C,20C
14,23,370,34,183,20C,20C
1,51,867,34,184,20C,20C
3,43,749,34,184,20C,20C
5,35,516,34,184,20C,20C
7,22,479,34,184,20C,20C
10,30,415,34,184,20C,20C
12,13,329,34,184,20C,20C
14,23,303,34,184,20C,20C
1,51,783,34,185,20C,20C
3,43,783,34,185,20C,20C
5,35,640,34,185,20C,20C
7,22,396,34,185,20C,20C
10,30,386,34,185,20C,20C
12,13,321,34,185,20C,20C
14,23,270,34,185,20C,20C
1,51,904,34,186,20C,20C
3,43,671,34,186,20C,20C
5,35,506,34,186,20C,20C
7,22,389,34,186,20C,20C
10,30,382,34,186,20C,20C
12,13,338,34,186,20C,20C
14,23,327,34,186,20C,20C
1,51,881,34,187,20C,20C
3,43,730,34,187,20C,20C
5,35,636,34,187,20C,20C
7,22,431,34,187,20C,20C
10,30,427,34,187,20C,20C
12,13,307,34,187,20C,20C
14,23,304,34,187,20C,20C
1,51,840,34,188,20C,20C
3,43,731,34,188,20C,20C
5,35,598,34,188,20C,20C
7,22,557,34,188,20C,20C
10,30,453,34,188,20C,20C
12,13,396,34,188,20C,20C
14,23,259,34,188,20C,20C
1,51,857,34,189,20C,20C
3,43,845,34,189,20C,20C
5,35,631,34,189,20C,20C
7,22,451,34,189,20C,20C
10,30,378,34,189,20C,20C
12,13,253,34,189,20C,20C
14,23,249,34,189,20C,20C
1,51,1021,34,190,20C,20C
3,43,596,34,190,20C,20C
5,35,582,34,190,20C,20C
7,22,531,34,190,20C,20C
10,30,474,34,190,20C,20C
12,13,318,34,190,20C,20C
14,23,303,34,190,20C,20C
1,51,854,34,191,20C,20C
3,43,749,34,191,20C,20C
5,35,630,34,191,20C,20C
7,22,501,34,191,20C,20C
10,30,495,34,191,20C,20C
12,13,327,34,191,20C,20C
14,23,318,34,191,20C,20C
1,51,799,34,192,20C,20C
3,43,747,34,192,20C,20C
5,35,694,34,192,20C,20C
7,22,466,34,192,20C,20C
10,30,431,34,192,20C,20C
12,13,279,34,192,20C,20C
14,23,199,34,192,20C,20C
1,51,784,34,193,20C,20C
3,43,675,34,193,20C,20C
5,35,631,34,193,20C,20C
7,22,466,34,193,20C,20C
10,30,464,34,193,20C,20C
12,13,264,34,193,20C,20C
14,23,257,34,193,20C,20C
1,51,1066,34,194,20C,20C
3,43,774,34,194,20C,20C
5,35,597,34,194,20C,20C
7,22,524,34,194,20C,20C
10,30,470,34,194,20C,20C
12,13,386,34,194,20C,20C
14,23,375,34,194,20C,20C
1,51,973,34,195,20C,20C
3,43,848,34,195,20C,20C
5,35,690,34,195,20C,20C
7,22,442,34,195,20C,20C
10,30,442,34,195,20C,20C
12,13,362,34,195,20C,20C
14,23,306,34,195,20C,20C
1,51,722,34,196,20C,20C
3,43,544,34,196,20C,20C
5,35,544,34,196,20C,20C
7,22,509,34,196,20C,20C
10,30,416,34,196,20C,20C
12,13,269,34,196,20C,20C
14,23,252,34,196,20C,20C
1,51,1248,34,197,20C,20C
3,43,649,34,197,20C,20C
5,35,520,34,197,20C,20C
7,22,468,34,197,20C,20C
10,30,399,34,197,20C,20C
12,13,356,34,197,20C,20C
14,23,341,34,197,20C,20C
1,51,827,34,198,20C,20C
3,43,745,34,198,20C,20C
5,35,575,34,198,20C,20C
7,22,383,34,198,20C,20C
10,30,373,34,198,20C,20C
12,13,337,34,198,20C,20C
14,23,248,34,198,20C,20C
1,51,930,34,199,20C,20C
3,43,817,34,199,20C,20C
5,35,717,34,199,20C,20C
7,22,476,34,199,20C,20C
10,30,326,34,199,20C,20C
12,13,269,34,199,20C,20C
14,23,267,34,199,20C,20C
1,51,820,34,200,20C,20C
3,43,707,34,200,20C,20C
5,35,590,34,200,20C,20C
7,22,542,34,200,20C,20C
10,30,540,34,200,20C,20C
12,13,316,34,200,20C,20C
14,23,312,34,200,20C,20C
1,47,935,35,1,20C,20C
3,41,702,35,1,20C,20C
5,33,642,35,1,20C,20C
7,35,621,35,1,20C,20C
10,26,618,35,1,20C,20C
12,38,564,35,1,20C,20C
14,30,529,35,1,20C,20C
1,47,844,35,2,20C,20C
3,41,812,35,2,20C,20C
5,33,716,35,2,20C,20C
7,35,632,35,2,20C,20C
10,26,587,35,2,20C,20C
12,38,525,35,2,20C,20C
14,30,511,35,2,20C,20C
1,47,1062,35,3,20C,20C
3,41,861,35,3,20C,20C
5,33,596,35,3,20C,20C
7,35,575,35,3,20C,20C
10,26,551,35,3,20C,20C
12,38,491,35,3,20C,20C
14,30,462,35,3,20C,20C
1,47,950,35,4,20C,20C
3,41,705,35,4,20C,20C
5,33,705,35,4,20C,20C
7,35,577,35,4,20C,20C
10,26,463,35,4,20C,20C
12,38,408,35,4,20C,20C
14,30,389,35,4,20C,20C
1,47,938,35,5,20C,20C
3,41,672,35,5,20C,20C
5,33,667,35,5,20C,20C
7,35,540,35,5,20C,20C
10,26,520,35,5,20C,20C
12,38,423,35,5,20C,20C
14,30,352,35,5,20C,20C
1,47,834,35,6,20C,20C
3,41,759,35,6,20C,20C
5,33,709,35,6,20C,20C
7,35,672,35,6,20C,20C
10,26,609,35,6,20C,20C
12,38,497,35,6,20C,20C
14,30,410,35,6,20C,20C
1,47,863,35,7,20C,20C
3,41,805,35,7,20C,20C
5,33,585,35,7,20C,20C
7,35,585,35,7,20C,20C
10,26,521,35,7,20C,20C
12,38,503,35,7,20C,20C
14,30,480,35,7,20C,20C
1,47,835,35,8,20C,20C
3,41,811,35,8,20C,20C
5,33,703,35,8,20C,20C
7,35,626,35,8,20C,20C
10,26,590,35,8,20C,20C
12,38,532,35,8,20C,20C
14,30,412,35,8,20C,20C
1,47,740,35,9,20C,20C
3,41,696,35,9,20C,20C
5,33,681,35,9,20C,20C
7,35,583,35,9,20C,20C
10,26,579,35,9,20C,20C
12,38,512,35,9,20C,20C
14,30,428,35,9,20C,20C
1,47,960,35,10,20C,20C
3,41,700,35,10,20C,20C
5,33,670,35,10,20C,20C
7,35,538,35,10,20C,20C
10,26,529,35,10,20C,20C
12,38,529,35,10,20C,20C
14,30,460,35,10,20C,20C
1,47,877,35,11,20C,20C
3,41,642,35,11,20C,20C
5,33,587,35,11,20C,20C
7,35,584,35,11,20C,20C
10,26,563,35,11,20C,20C
12,38,492,35,11,20C,20C
14,30,410,35,11,20C,20C
1,47,847,35,12,20C,20C
3,41,782,35,12,20C,20C
5,33,656,35,12,20C,20C
7,35,626,35,12,20C,20C
10,26,590,35,12,20C,20C
12,38,551,35,12,20C,20C
14,30,463,35,12,20C,20C
1,47,768,35,13,20C,20C
3,41,739,35,13,20C,20C
5,33,601,35,13,20C,20C
7,35,587,35,13,20C,20C
10,26,565,35,13,20C,20C
12,38,533,35,13,20C,20C
14,30,525,35,13,20C,20C
1,47,857,35,14,20C,20C
3,41,762,35,14,20C,20C
5,33,665,35,14,20C,20C
7,35,620,35,14,20C,20C
10,26,620,35,14,20C,20C
12,38,581,35,14,20C,20C
14,30,553,35,14,20C,20C
1,47,909,35,15,20C,20C
3,41,722,35,15,20C,20C
5,33,668,35,15,20C,20C
7,35,582,35,15,20C,20C
10,26,530,35,15,20C,20C
12,38,482,35,15,20C,20C
14,30,458,35,15,20C,20C
1,47,993,35,16,20C,20C
3,41,705,35,16,20C,20C
5,33,675,35,16,20C,20C
7,35,572,35,16,20C,20C
10,26,544,35,16,20C,20C
12,38,524,35,16,20C,20C
14,30,377,35,16,20C,20C
1,47,848,35,17,20C,20C
3,41,747,35,17,20C,20C
5,33,631,35,17,20C,20C
7,35,609,35,17,20C,20C
10,26,577,35,17,20C,20C
12,38,539,35,17,20C,20C
14,30,495,35,17,20C,20C
1,47,661,35,18,20C,20C
3,41,649,35,18,20C,20C
5,33,611,35,18,20C,20C
7,35,557,35,18,20C,20C
10,26,487,35,18,20C,20C
12,38,477,35,18,20C,20C
14,30,367,35,18,20C,20C
1,47,1183,35,19,20C,20C
3,41,835,35,19,20C,20C
5,33,809,35,19,20C,20C
7,35,618,35,19,20C,20C
10,26,562,35,19,20C,20C
12,38,547,35,19,20C,20C
14,30,474,35,19,20C,20C
1,47,638,35,20,20C,20C
3,41,631,35,20,20C,20C
5,33,602,35,20,20C,20C
7,35,567,35,20,20C,20C
10,26,502,35,20,20C,20C
12,38,496,35,20,20C,20C
14,30,454,35,20,20C,20C
1,47,689,35,21,20C,20C
3,41,577,35,21,20C,20C
5,33,551,35,21,20C,20C
7,35,550,35,21,20C,20C
10,26,525,35,21,20C,20C
12,38,506,35,21,20C,20C
14,30,364,35,21,20C,20C
1,47,726,35,22,20C,20C
3,41,703,35,22,20C,20C
5,33,583,35,22,20C,20C
7,35,516,35,22,20C,20C
10,26,483,35,22,20C,20C
12,38,459,35,22,20C,20C
14,30,435,35,22,20C,20C
1,47,797,35,23,20C,20C
3,41,759,35,23,20C,20C
5,33,612,35,23,20C,20C
7,35,559,35,23,20C,20C
10,26,515,35,23,20C,20C
12,38,490,35,23,20C,20C
14,30,422,35,23,20C,20C
1,47,719,35,24,20C,20C
3,41,672,35,24,20C,20C
5,33,656,35,24,20C,20C
7,35,646,35,24,20C,20C
10,26,561,35,24,20C,20C
12,38,519,35,24,20C,20C
14,30,495,35,24,20C,20C
1,47,973,35,25,20C,20C
3,41,785,35,25,20C,20C
5,33,720,35,25,20C,20C
7,35,638,35,25,20C,20C
10,26,530,35,25,20C,20C
12,38,529,35,25,20C,20C
14,30,415,35,25,20C,20C
1,47,798,35,26,20C,20C
3,41,780,35,26,20C,20C
5,33,670,35,26,20C,20C
7,35,582,35,26,20C,20C
10,26,524,35,26,20C,20C
12,38,461,35,26,20C,20C
14,30,429,35,26,20C,20C
1,47,776,35,27,20C,20C
3,41,652,35,27,20C,20C
5,33,637,35,27,20C,20C
7,35,539,35,27,20C,20C
10,26,536,35,27,20C,20C
12,38,522,35,27,20C,20C
14,30,390,35,27,20C,20C
1,47,810,35,28,20C,20C
3,41,748,35,28,20C,20C
5,33,636,35,28,20C,20C
7,35,598,35,28,20C,20C
10,26,449,35,28,20C,20C
12,38,415,35,28,20C,20C
14,30,413,35,28,20C,20C
1,47,866,35,29,20C,20C
3,41,671,35,29,20C,20C
5,33,585,35,29,20C,20C
7,35,560,35,29,20C,20C
10,26,500,35,29,20C,20C
12,38,472,35,29,20C,20C
14,30,394,35,29,20C,20C
1,47,901,35,30,20C,20C
3,41,647,35,30,20C,20C
5,33,596,35,30,20C,20C
7,35,591,35,30,20C,20C
10,26,571,35,30,20C,20C
12,38,567,35,30,20C,20C
14,30,493,35,30,20C,20C
1,47,919,35,31,20C,20C
3,41,775,35,31,20C,20C
5,33,507,35,31,20C,20C
7,35,491,35,31,20C,20C
10,26,472,35,31,20C,20C
12,38,452,35,31,20C,20C
14,30,433,35,31,20C,20C
1,47,787,35,32,20C,20C
3,41,701,35,32,20C,20C
5,33,676,35,32,20C,20C
7,35,610,35,32,20C,20C
10,26,569,35,32,20C,20C
12,38,564,35,32,20C,20C
14,30,506,35,32,20C,20C
1,47,894,35,33,20C,20C
3,41,638,35,33,20C,20C
5,33,597,35,33,20C,20C
7,35,573,35,33,20C,20C
10,26,561,35,33,20C,20C
12,38,549,35,33,20C,20C
14,30,333,35,33,20C,20C
1,47,839,35,34,20C,20C
3,41,685,35,34,20C,20C
5,33,646,35,34,20C,20C
7,35,633,35,34,20C,20C
10,26,506,35,34,20C,20C
12,38,444,35,34,20C,20C
14,30,420,35,34,20C,20C
1,47,919,35,35,20C,20C
3,41,689,35,35,20C,20C
5,33,567,35,35,20C,20C
7,35,558,35,35,20C,20C
10,26,553,35,35,20C,20C
12,38,547,35,35,20C,20C
14,30,444,35,35,20C,20C
1,47,795,35,36,20C,20C
3,41,752,35,36,20C,20C
5,33,647,35,36,20C,20C
7,35,578,35,36,20C,20C
10,26,490,35,36,20C,20C
12,38,440,35,36,20C,20C
14,30,331,35,36,20C,20C
1,47,799,35,37,20C,20C
3,41,682,35,37,20C,20C
5,33,535,35,37,20C,20C
7,35,523,35,37,20C,20C
10,26,515,35,37,20C,20C
12,38,485,35,37,20C,20C
14,30,451,35,37,20C,20C
1,47,824,35,38,20C,20C
3,41,748,35,38,20C,20C
5,33,647,35,38,20C,20C
7,35,644,35,38,20C,20C
10,26,642,35,38,20C,20C
12,38,608,35,38,20C,20C
14,30,539,35,38,20C,20C
1,47,928,35,39,20C,20C
3,41,924,35,39,20C,20C
5,33,713,35,39,20C,20C
7,35,562,35,39,20C,20C
10,26,558,35,39,20C,20C
12,38,507,35,39,20C,20C
14,30,496,35,39,20C,20C
1,47,870,35,40,20C,20C
3,41,727,35,40,20C,20C
5,33,624,35,40,20C,20C
7,35,622,35,40,20C,20C
10,26,570,35,40,20C,20C
12,38,563,35,40,20C,20C
14,30,437,35,40,20C,20C
1,47,834,35,41,20C,20C
3,41,693,35,41,20C,20C
5,33,635,35,41,20C,20C
7,35,615,35,41,20C,20C
10,26,550,35,41,20C,20C
12,38,532,35,41,20C,20C
14,30,517,35,41,20C,20C
1,47,936,35,42,20C,20C
3,41,865,35,42,20C,20C
5,33,573,35,42,20C,20C
7,35,569,35,42,20C,20C
10,26,538,35,42,20C,20C
12,38,509,35,42,20C,20C
14,30,479,35,42,20C,20C
1,47,819,35,43,20C,20C
3,41,709,35,43,20C,20C
5,33,669,35,43,20C,20C
7,35,553,35,43,20C,20C
10,26,491,35,43,20C,20C
12,38,463,35,43,20C,20C
14,30,413,35,43,20C,20C
1,47,811,35,44,20C,20C
3,41,749,35,44,20C,20C
5,33,637,35,44,20C,20C
7,35,568,35,44,20C,20C
10,26,566,35,44,20C,20C
12,38,451,35,44,20C,20C
14,30,425,35,44,20C,20C
1,47,889,35,45,20C,20C
3,41,808,35,45,20C,20C
5,33,690,35,45,20C,20C
7,35,603,35,45,20C,20C
10,26,581,35,45,20C,20C
12,38,506,35,45,20C,20C
14,30,495,35,45,20C,20C
1,47,782,35,46,20C,20C
3,41,736,35,46,20C,20C
5,33,631,35,46,20C,20C
7,35,612,35,46,20C,20C
10,26,543,35,46,20C,20C
12,38,484,35,46,20C,20C
14,30,439,35,46,20C,20C
1,47,660,35,47,20C,20C
3,41,644,35,47,20C,20C
5,33,522,35,47,20C,20C
7,35,468,35,47,20C,20C
10,26,451,35,47,20C,20C
12,38,447,35,47,20C,20C
14,30,370,35,47,20C,20C
1,47,912,35,48,20C,20C
3,41,830,35,48,20C,20C
5,33,745,35,48,20C,20C
7,35,689,35,48,20C,20C
10,26,618,35,48,20C,20C
12,38,603,35,48,20C,20C
14,30,371,35,48,20C,20C
1,47,849,35,49,20C,20C
3,41,720,35,49,20C,20C
5,33,615,35,49,20C,20C
7,35,565,35,49,20C,20C
10,26,497,35,49,20C,20C
12,38,437,35,49,20C,20C
14,30,421,35,49,20C,20C
1,47,586,35,50,20C,20C
3,41,568,35,50,20C,20C
5,33,562,35,50,20C,20C
7,35,561,35,50,20C,20C
10,26,505,35,50,20C,20C
12,38,484,35,50,20C,20C
14,30,424,35,50,20C,20C
1,47,867,35,51,20C,20C
3,41,746,35,51,20C,20C
5,33,652,35,51,20C,20C
7,35,527,35,51,20C,20C
10,26,498,35,51,20C,20C
12,38,466,35,51,20C,20C
14,30,460,35,51,20C,20C
1,47,910,35,52,20C,20C
3,41,671,35,52,20C,20C
5,33,582,35,52,20C,20C
7,35,539,35,52,20C,20C
10,26,499,35,52,20C,20C
12,38,494,35,52,20C,20C
14,30,444,35,52,20C,20C
1,47,696,35,53,20C,20C
3,41,676,35,53,20C,20C
5,33,580,35,53,20C,20C
7,35,559,35,53,20C,20C
10,26,513,35,53,20C,20C
12,38,512,35,53,20C,20C
14,30,503,35,53,20C,20C
1,47,759,35,54,20C,20C
3,41,648,35,54,20C,20C
5,33,574,35,54,20C,20C
7,35,558,35,54,20C,20C
10,26,543,35,54,20C,20C
12,38,540,35,54,20C,20C
14,30,468,35,54,20C,20C
1,47,726,35,55,20C,20C
3,41,717,35,55,20C,20C
5,33,592,35,55,20C,20C
7,35,571,35,55,20C,20C
10,26,556,35,55,20C,20C
12,38,527,35,55,20C,20C
14,30,525,35,55,20C,20C
1,47,830,35,56,20C,20C
3,41,753,35,56,20C,20C
5,33,639,35,56,20C,20C
7,35,635,35,56,20C,20C
10,26,477,35,56,20C,20C
12,38,475,35,56,20C,20C
14,30,426,35,56,20C,20C
1,47,903,35,57,20C,20C
3,41,692,35,57,20C,20C
5,33,594,35,57,20C,20C
7,35,524,35,57,20C,20C
10,26,523,35,57,20C,20C
12,38,481,35,57,20C,20C
14,30,476,35,57,20C,20C
1,47,772,35,58,20C,20C
3,41,644,35,58,20C,20C
5,33,625,35,58,20C,20C
7,35,553,35,58,20C,20C
10,26,553,35,58,20C,20C
12,38,521,35,58,20C,20C
14,30,428,35,58,20C,20C
1,47,762,35,59,20C,20C
3,41,679,35,59,20C,20C
5,33,637,35,59,20C,20C
7,35,633,35,59,20C,20C
10,26,625,35,59,20C,20C
12,38,613,35,59,20C,20C
14,30,358,35,59,20C,20C
1,47,854,35,60,20C,20C
3,41,738,35,60,20C,20C
5,33,664,35,60,20C,20C
7,35,563,35,60,20C,20C
10,26,491,35,60,20C,20C
12,38,478,35,60,20C,20C
14,30,451,35,60,20C,20C
1,47,823,35,61,20C,20C
3,41,671,35,61,20C,20C
5,33,639,35,61,20C,20C
7,35,569,35,61,20C,20C
10,26,568,35,61,20C,20C
12,38,557,35,61,20C,20C
14,30,348,35,61,20C,20C
1,47,991,35,62,20C,20C
3,41,840,35,62,20C,20C
5,33,802,35,62,20C,20C
7,35,583,35,62,20C,20C
10,26,565,35,62,20C,20C
12,38,476,35,62,20C,20C
14,30,329,35,62,20C,20C
1,47,704,35,63,20C,20C
3,41,676,35,63,20C,20C
5,33,579,35,63,20C,20C
7,35,554,35,63,20C,20C
10,26,503,35,63,20C,20C
12,38,461,35,63,20C,20C
14,30,434,35,63,20C,20C
1,47,773,35,64,20C,20C
3,41,691,35,64,20C,20C
5,33,644,35,64,20C,20C
7,35,585,35,64,20C,20C
10,26,556,35,64,20C,20C
12,38,541,35,64,20C,20C
14,30,427,35,64,20C,20C
1,47,940,35,65,20C,20C
3,41,728,35,65,20C,20C
5,33,719,35,65,20C,20C
7,35,710,35,65,20C,20C
10,26,693,35,65,20C,20C
12,38,630,35,65,20C,20C
14,30,401,35,65,20C,20C
1,47,835,35,66,20C,20C
3,41,676,35,66,20C,20C
5,33,647,35,66,20C,20C
7,35,634,35,66,20C,20C
10,26,570,35,66,20C,20C
12,38,497,35,66,20C,20C
14,30,428,35,66,20C,20C
1,47,761,35,67,20C,20C
3,41,721,35,67,20C,20C
5,33,607,35,67,20C,20C
7,35,499,35,67,20C,20C
10,26,486,35,67,20C,20C
12,38,484,35,67,20C,20C
14,30,460,35,67,20C,20C
1,47,816,35,68,20C,20C
3,41,808,35,68,20C,20C
5,33,626,35,68,20C,20C
7,35,597,35,68,20C,20C
10,26,574,35,68,20C,20C
12,38,533,35,68,20C,20C
14,30,348,35,68,20C,20C
1,47,812,35,69,20C,20C
3,41,674,35,69,20C,20C
5,33,674,35,69,20C,20C
7,35,592,35,69,20C,20C
10,26,546,35,69,20C,20C
12,38,479,35,69,20C,20C
14,30,471,35,69,20C,20C
1,47,761,35,70,20C,20C
3,41,750,35,70,20C,20C
5,33,678,35,70,20C,20C
7,35,651,35,70,20C,20C
10,26,518,35,70,20C,20C
12,38,482,35,70,20C,20C
14,30,424,35,70,20C,20C
1,47,775,35,71,20C,20C
3,41,742,35,71,20C,20C
5,33,655,35,71,20C,20C
7,35,610,35,71,20C,20C
10,26,593,35,71,20C,20C
12,38,556,35,71,20C,20C
14,30,431,35,71,20C,20C
1,47,864,35,72,20C,20C
3,41,662,35,72,20C,20C
5,33,645,35,72,20C,20C
7,35,625,35,72,20C,20C
10,26,523,35,72,20C,20C
12,38,516,35,72,20C,20C
14,30,488,35,72,20C,20C
1,47,829,35,73,20C,20C
3,41,816,35,73,20C,20C
5,33,648,35,73,20C,20C
7,35,635,35,73,20C,20C
10,26,446,35,73,20C,20C
12,38,439,35,73,20C,20C
14,30,381,35,73,20C,20C
1,47,881,35,74,20C,20C
3,41,727,35,74,20C,20C
5,33,718,35,74,20C,20C
7,35,625,35,74,20C,20C
10,26,573,35,74,20C,20C
12,38,474,35,74,20C,20C
14,30,441,35,74,20C,20C
1,47,922,35,75,20C,20C
3,41,667,35,75,20C,20C
5,33,661,35,75,20C,20C
7,35,638,35,75,20C,20C
10,26,561,35,75,20C,20C
12,38,528,35,75,20C,20C
14,30,456,35,75,20C,20C
1,47,750,35,76,20C,20C
3,41,710,35,76,20C,20C
5,33,582,35,76,20C,20C
7,35,570,35,76,20C,20C
10,26,530,35,76,20C,20C
12,38,457,35,76,20C,20C
14,30,396,35,76,20C,20C
1,47,865,35,77,20C,20C
3,41,704,35,77,20C,20C
5,33,606,35,77,20C,20C
7,35,577,35,77,20C,20C
10,26,542,35,77,20C,20C
12,38,531,35,77,20C,20C
14,30,411,35,77,20C,20C
1,47,922,35,78,20C,20C
3,41,751,35,78,20C,20C
5,33,661,35,78,20C,20C
7,35,559,35,78,20C,20C
10,26,543,35,78,20C,20C
12,38,532,35,78,20C,20C
14,30,429,35,78,20C,20C
1,47,981,35,79,20C,20C
3,41,770,35,79,20C,20C
5,33,671,35,79,20C,20C
7,35,642,35,79,20C,20C
10,26,566,35,79,20C,20C
12,38,475,35,79,20C,20C
14,30,432,35,79,20C,20C
1,47,1026,35,80,20C,20C
3,41,749,35,80,20C,20C
5,33,713,35,80,20C,20C
7,35,627,35,80,20C,20C
10,26,555,35,80,20C,20C
12,38,462,35,80,20C,20C
14,30,453,35,80,20C,20C
1,47,770,35,81,20C,20C
3,41,589,35,81,20C,20C
5,33,545,35,81,20C,20C
7,35,511,35,81,20C,20C
10,26,499,35,81,20C,20C
12,38,420,35,81,20C,20C
14,30,351,35,81,20C,20C
1,47,795,35,82,20C,20C
3,41,671,35,82,20C,20C
5,33,595,35,82,20C,20C
7,35,515,35,82,20C,20C
10,26,500,35,82,20C,20C
12,38,484,35,82,20C,20C
14,30,467,35,82,20C,20C
1,47,1034,35,83,20C,20C
3,41,663,35,83,20C,20C
5,33,603,35,83,20C,20C
7,35,603,35,83,20C,20C
10,26,473,35,83,20C,20C
12,38,456,35,83,20C,20C
14,30,308,35,83,20C,20C
1,47,867,35,84,20C,20C
3,41,819,35,84,20C,20C
5,33,769,35,84,20C,20C
7,35,743,35,84,20C,20C
10,26,548,35,84,20C,20C
12,38,513,35,84,20C,20C
14,30,478,35,84,20C,20C
1,47,789,35,85,20C,20C
3,41,740,35,85,20C,20C
5,33,733,35,85,20C,20C
7,35,710,35,85,20C,20C
10,26,578,35,85,20C,20C
12,38,502,35,85,20C,20C
14,30,478,35,85,20C,20C
1,47,838,35,86,20C,20C
3,41,739,35,86,20C,20C
5,33,710,35,86,20C,20C
7,35,635,35,86,20C,20C
10,26,608,35,86,20C,20C
12,38,559,35,86,20C,20C
14,30,530,35,86,20C,20C
1,47,785,35,87,20C,20C
3,41,655,35,87,20C,20C
5,33,623,35,87,20C,20C
7,35,592,35,87,20C,20C
10,26,569,35,87,20C,20C
12,38,562,35,87,20C,20C
14,30,490,35,87,20C,20C
1,47,771,35,88,20C,20C
3,41,698,35,88,20C,20C
5,33,686,35,88,20C,20C
7,35,641,35,88,20C,20C
10,26,560,35,88,20C,20C
12,38,545,35,88,20C,20C
14,30,468,35,88,20C,20C
1,47,824,35,89,20C,20C
3,41,691,35,89,20C,20C
5,33,667,35,89,20C,20C
7,35,615,35,89,20C,20C
10,26,542,35,89,20C,20C
12,38,490,35,89,20C,20C
14,30,488,35,89,20C,20C
1,47,774,35,90,20C,20C
3,41,758,35,90,20C,20C
5,33,589,35,90,20C,20C
7,35,588,35,90,20C,20C
10,26,587,35,90,20C,20C
12,38,559,35,90,20C,20C
14,30,456,35,90,20C,20C
1,47,980,35,91,20C,20C
3,41,691,35,91,20C,20C
5,33,637,35,91,20C,20C
7,35,615,35,91,20C,20C
10,26,592,35,91,20C,20C
12,38,586,35,91,20C,20C
14,30,548,35,91,20C,20C
1,47,869,35,92,20C,20C
3,41,737,35,92,20C,20C
5,33,689,35,92,20C,20C
7,35,587,35,92,20C,20C
10,26,557,35,92,20C,20C
12,38,541,35,92,20C,20C
14,30,485,35,92,20C,20C
1,47,800,35,93,20C,20C
3,41,722,35,93,20C,20C
5,33,678,35,93,20C,20C
7,35,579,35,93,20C,20C
10,26,553,35,93,20C,20C
12,38,550,35,93,20C,20C
14,30,454,35,93,20C,20C
1,47,717,35,94,20C,20C
