day,raw_count,sim_count,jar_id,rep_id,treatment,site
12,13,329,34,197,20C,20C
14,23,295,34,197,20C,20C
1,51,830,34,198,20C,20C
3,43,684,34,198,20C,20C
5,35,653,34,198,20C,20C
7,22,561,34,198,20C,20C
10,30,516,34,198,20C,20C
12,13,289,34,198,20C,20C
14,23,286,34,198,20C,20C
1,51,863,34,199,20C,20C
3,43,860,34,199,20C,20C
5,35,609,34,199,20C,20C
7,22,379,34,199,20C,20C
10,30,376,34,199,20C,20C
12,13,341,34,199,20C,20C
14,23,327,34,199,20C,20C
1,51,828,34,200,20C,20C
3,43,768,34,200,20C,20C
5,35,611,34,200,20C,20C
7,22,535,34,200,20C,20C
10,30,459,34,200,20C,20C
12,13,277,34,200,20C,20C
14,23,275,34,200,20C,20C
1,51,968,34,201,20C,20C
3,43,735,34,201,20C,20C
5,35,652,34,201,20C,20C
7,22,468,34,201,20C,20C
10,30,387,34,201,20C,20C
12,13,337,34,201,20C,20C
14,23,327,34,201,20C,20C
1,51,801,34,202,20C,20C
3,43,665,34,202,20C,20C
5,35,612,34,202,20C,20C
7,22,423,34,202,20C,20C
10,30,420,34,202,20C,20C
12,13,309,34,202,20C,20C
14,23,296,34,202,20C,20C
1,51,856,34,203,20C,20C
3,43,799,34,203,20C,20C
5,35,661,34,203,20C,20C
7,22,534,34,203,20C,20C
10,30,442,34,203,20C,20C
12,13,289,34,203,20C,20C
14,23,269,34,203,20C,20C
1,51,772,34,204,20C,20C
3,43,689,34,204,20C,20C
5,35,600,34,204,20C,20C
7,22,598,34,204,20C,20C
10,30,502,34,204,20C,20C
12,13,311,34,204,20C,20C
14,23,225,34,204,20C,20C
1,51,763,34,205,20C,20C
3,43,639,34,205,20C,20C
5,35,526,34,205,20C,20C
7,22,508,34,205,20C,20C
10,30,495,34,205,20C,20C
12,13,333,34,205,20C,20C
14,23,309,34,205,20C,20C
1,51,854,34,206,20C,20C
3,43,733,34,206,20C,20C
5,35,640,34,206,20C,20C
7,22,526,34,206,20C,20C
10,30,480,34,206,20C,20C
12,13,324,34,206,20C,20C
14,23,315,34,206,20C,20C
1,51,971,34,207,20C,20C
3,43,767,34,207,20C,20C
5,35,517,34,207,20C,20C
7,22,408,34,207,20C,20C
10,30,391,34,207,20C,20C
12,13,370,34,207,20C,20C
14,23,276,34,207,20C,20C
1,51,841,34,208,20C,20C
3,43,767,34,208,20C,20C
5,35,575,34,208,20C,20C
7,22,412,34,208,20C,20C
10,30,407,34,208,20C,20C
12,13,316,34,208,20C,20C
14,23,282,34,208,20C,20C
1,51,910,34,209,20C,20C
3,43,689,34,209,20C,20C
5,35,614,34,209,20C,20C
7,22,512,34,209,20C,20C
10,30,474,34,209,20C,20C
12,13,332,34,209,20C,20C
14,23,318,34,209,20C,20C
1,51,946,34,210,20C,20C
3,43,812,34,210,20C,20C
5,35,664,34,210,20C,20C
7,22,468,34,210,20C,20C
10,30,458,34,210,20C,20C
12,13,320,34,210,20C,20C
14,23,313,34,210,20C,20C
1,51,822,34,211,20C,20C
3,43,728,34,211,20C,20C
5,35,573,34,211,20C,20C
7,22,437,34,211,20C,20C
10,30,334,34,211,20C,20C
12,13,266,34,211,20C,20C
14,23,266,34,211,20C,20C
1,51,911,34,212,20C,20C
3,43,821,34,212,20C,20C
5,35,520,34,212,20C,20C
7,22,395,34,212,20C,20C
10,30,356,34,212,20C,20C
12,13,312,34,212,20C,20C
14,23,272,34,212,20C,20C
1,51,888,34,213,20C,20C
3,43,801,34,213,20C,20C
5,35,610,34,213,20C,20C
7,22,419,34,213,20C,20C
10,30,340,34,213,20C,20C
12,13,325,34,213,20C,20C
14,23,281,34,213,20C,20C
1,51,1038,34,214,20C,20C
3,43,828,34,214,20C,20C
5,35,572,34,214,20C,20C
7,22,450,34,214,20C,20C
10,30,433,34,214,20C,20C
12,13,289,34,214,20C,20C
14,23,277,34,214,20C,20C
1,51,845,34,215,20C,20C
3,43,701,34,215,20C,20C
5,35,522,34,215,20C,20C
7,22,464,34,215,20C,20C
10,30,428,34,215,20C,20C
12,13,288,34,215,20C,20C
14,23,250,34,215,20C,20C
1,51,887,34,216,20C,20C
3,43,777,34,216,20C,20C
5,35,592,34,216,20C,20C
7,22,561,34,216,20C,20C
10,30,428,34,216,20C,20C
12,13,363,34,216,20C,20C
14,23,316,34,216,20C,20C
1,51,988,34,217,20C,20C
3,43,773,34,217,20C,20C
5,35,624,34,217,20C,20C
7,22,467,34,217,20C,20C
10,30,390,34,217,20C,20C
12,13,362,34,217,20C,20C
14,23,288,34,217,20C,20C
1,51,990,34,218,20C,20C
3,43,761,34,218,20C,20C
5,35,717,34,218,20C,20C
7,22,459,34,218,20C,20C
10,30,442,34,218,20C,20C
12,13,351,34,218,20C,20C
14,23,324,34,218,20C,20C
1,51,1063,34,219,20C,20C
3,43,746,34,219,20C,20C
5,35,541,34,219,20C,20C
7,22,534,34,219,20C,20C
10,30,431,34,219,20C,20C
12,13,307,34,219,20C,20C
14,23,293,34,219,20C,20C
1,51,792,34,220,20C,20C
3,43,537,34,220,20C,20C
5,35,536,34,220,20C,20C
7,22,531,34,220,20C,20C
10,30,526,34,220,20C,20C
12,13,340,34,220,20C,20C
14,23,324,34,220,20C,20C
1,51,780,34,221,20C,20C
3,43,568,34,221,20C,20C
5,35,537,34,221,20C,20C
7,22,434,34,221,20C,20C
10,30,371,34,221,20C,20C
12,13,209,34,221,20C,20C
14,23,206,34,221,20C,20C
1,51,832,34,222,20C,20C
3,43,726,34,222,20C,20C
5,35,674,34,222,20C,20C
7,22,474,34,222,20C,20C
10,30,468,34,222,20C,20C
12,13,411,34,222,20C,20C
14,23,382,34,222,20C,20C
1,51,1117,34,223,20C,20C
3,43,886,34,223,20C,20C
5,35,567,34,223,20C,20C
7,22,433,34,223,20C,20C
10,30,389,34,223,20C,20C
12,13,278,34,223,20C,20C
14,23,267,34,223,20C,20C
1,51,727,34,224,20C,20C
3,43,608,34,224,20C,20C
5,35,603,34,224,20C,20C
7,22,500,34,224,20C,20C
10,30,409,34,224,20C,20C
12,13,320,34,224,20C,20C
14,23,312,34,224,20C,20C
1,51,823,34,225,20C,20C
3,43,590,34,225,20C,20C
5,35,569,34,225,20C,20C
7,22,527,34,225,20C,20C
10,30,441,34,225,20C,20C
12,13,274,34,225,20C,20C
14,23,223,34,225,20C,20C
1,51,849,34,226,20C,20C
3,43,674,34,226,20C,20C
5,35,637,34,226,20C,20C
7,22,463,34,226,20C,20C
10,30,432,34,226,20C,20C
12,13,336,34,226,20C,20C
14,23,309,34,226,20C,20C
1,51,1245,34,227,20C,20C
3,43,848,34,227,20C,20C
5,35,574,34,227,20C,20C
7,22,467,34,227,20C,20C
10,30,417,34,227,20C,20C
12,13,350,34,227,20C,20C
14,23,348,34,227,20C,20C
1,51,1075,34,228,20C,20C
3,43,900,34,228,20C,20C
5,35,575,34,228,20C,20C
7,22,545,34,228,20C,20C
10,30,506,34,228,20C,20C
12,13,284,34,228,20C,20C
14,23,244,34,228,20C,20C
1,51,942,34,229,20C,20C
3,43,653,34,229,20C,20C
5,35,620,34,229,20C,20C
7,22,402,34,229,20C,20C
10,30,392,34,229,20C,20C
12,13,297,34,229,20C,20C
14,23,273,34,229,20C,20C
1,51,904,34,230,20C,20C
3,43,626,34,230,20C,20C
5,35,610,34,230,20C,20C
7,22,498,34,230,20C,20C
10,30,459,34,230,20C,20C
12,13,379,34,230,20C,20C
14,23,365,34,230,20C,20C
1,51,967,34,231,20C,20C
3,43,921,34,231,20C,20C
5,35,721,34,231,20C,20C
7,22,539,34,231,20C,20C
10,30,483,34,231,20C,20C
12,13,351,34,231,20C,20C
14,23,326,34,231,20C,20C
1,51,1074,34,232,20C,20C
3,43,789,34,232,20C,20C
5,35,726,34,232,20C,20C
7,22,415,34,232,20C,20C
10,30,397,34,232,20C,20C
12,13,260,34,232,20C,20C
14,23,232,34,232,20C,20C
1,51,826,34,233,20C,20C
3,43,611,34,233,20C,20C
5,35,557,34,233,20C,20C
7,22,450,34,233,20C,20C
10,30,394,34,233,20C,20C
12,13,300,34,233,20C,20C
14,23,283,34,233,20C,20C
1,51,857,34,234,20C,20C
3,43,826,34,234,20C,20C
5,35,658,34,234,20C,20C
7,22,501,34,234,20C,20C
10,30,456,34,234,20C,20C
12,13,319,34,234,20C,20C
14,23,270,34,234,20C,20C
1,51,870,34,235,20C,20C
3,43,752,34,235,20C,20C
5,35,674,34,235,20C,20C
7,22,430,34,235,20C,20C
10,30,421,34,235,20C,20C
12,13,333,34,235,20C,20C
14,23,294,34,235,20C,20C
1,51,807,34,236,20C,20C
3,43,730,34,236,20C,20C
5,35,563,34,236,20C,20C
7,22,492,34,236,20C,20C
10,30,412,34,236,20C,20C
12,13,301,34,236,20C,20C
14,23,293,34,236,20C,20C
1,51,805,34,237,20C,20C
3,43,748,34,237,20C,20C
5,35,643,34,237,20C,20C
7,22,499,34,237,20C,20C
10,30,471,34,237,20C,20C
12,13,367,34,237,20C,20C
14,23,351,34,237,20C,20C
1,51,950,34,238,20C,20C
3,43,820,34,238,20C,20C
5,35,633,34,238,20C,20C
7,22,540,34,238,20C,20C
10,30,484,34,238,20C,20C
12,13,427,34,238,20C,20C
14,23,381,34,238,20C,20C
1,51,848,34,239,20C,20C
3,43,599,34,239,20C,20C
5,35,581,34,239,20C,20C
7,22,496,34,239,20C,20C
10,30,342,34,239,20C,20C
12,13,277,34,239,20C,20C
14,23,238,34,239,20C,20C
1,51,936,34,240,20C,20C
3,43,710,34,240,20C,20C
5,35,651,34,240,20C,20C
7,22,440,34,240,20C,20C
10,30,385,34,240,20C,20C
12,13,296,34,240,20C,20C
14,23,267,34,240,20C,20C
1,51,880,34,241,20C,20C
3,43,821,34,241,20C,20C
5,35,669,34,241,20C,20C
7,22,415,34,241,20C,20C
10,30,362,34,241,20C,20C
12,13,334,34,241,20C,20C
14,23,325,34,241,20C,20C
1,51,970,34,242,20C,20C
3,43,909,34,242,20C,20C
5,35,673,34,242,20C,20C
7,22,637,34,242,20C,20C
10,30,552,34,242,20C,20C
12,13,402,34,242,20C,20C
14,23,316,34,242,20C,20C
1,51,1156,34,243,20C,20C
3,43,672,34,243,20C,20C
5,35,552,34,243,20C,20C
7,22,496,34,243,20C,20C
10,30,461,34,243,20C,20C
12,13,433,34,243,20C,20C
14,23,364,34,243,20C,20C
1,51,931,34,244,20C,20C
3,43,748,34,244,20C,20C
5,35,630,34,244,20C,20C
7,22,452,34,244,20C,20C
10,30,369,34,244,20C,20C
12,13,335,34,244,20C,20C
14,23,300,34,244,20C,20C
1,51,981,34,245,20C,20C
3,43,810,34,245,20C,20C
5,35,679,34,245,20C,20C
7,22,427,34,245,20C,20C
10,30,409,34,245,20C,20C
12,13,330,34,245,20C,20C
14,23,297,34,245,20C,20C
1,51,933,34,246,20C,20C
3,43,690,34,246,20C,20C
5,35,548,34,246,20C,20C
7,22,497,34,246,20C,20C
10,30,494,34,246,20C,20C
12,13,311,34,246,20C,20C
14,23,248,34,246,20C,20C
1,51,895,34,247,20C,20C
3,43,700,34,247,20C,20C
5,35,592,34,247,20C,20C
7,22,517,34,247,20C,20C
10,30,476,34,247,20C,20C
12,13,311,34,247,20C,20C
14,23,298,34,247,20C,20C
1,51,949,34,248,20C,20C
3,43,722,34,248,20C,20C
5,35,593,34,248,20C,20C
7,22,490,34,248,20C,20C
10,30,488,34,248,20C,20C
12,13,429,34,248,20C,20C
14,23,327,34,248,20C,20C
1,51,993,34,249,20C,20C
3,43,661,34,249,20C,20C
5,35,600,34,249,20C,20C
7,22,557,34,249,20C,20C
10,30,344,34,249,20C,20C
12,13,317,34,249,20C,20C
14,23,273,34,249,20C,20C
1,51,979,34,250,20C,20C
3,43,711,34,250,20C,20C
5,35,670,34,250,20C,20C
7,22,464,34,250,20C,20C
10,30,334,34,250,20C,20C
12,13,307,34,250,20C,20C
14,23,283,34,250,20C,20C
1,51,865,34,251,20C,20C
3,43,820,34,251,20C,20C
5,35,486,34,251,20C,20C
7,22,476,34,251,20C,20C
10,30,433,34,251,20C,20C
12,13,369,34,251,20C,20C
14,23,355,34,251,20C,20C
1,51,1012,34,252,20C,20C
3,43,790,34,252,20C,20C
5,35,651,34,252,20C,20C
7,22,486,34,252,20C,20C
10,30,435,34,252,20C,20C
12,13,290,34,252,20C,20C
14,23,289,34,252,20C,20C
1,51,1077,34,253,20C,20C
3,43,612,34,253,20C,20C
5,35,612,34,253,20C,20C
7,22,480,34,253,20C,20C
10,30,370,34,253,20C,20C
12,13,218,34,253,20C,20C
14,23,196,34,253,20C,20C
1,51,1162,34,254,20C,20C
3,43,710,34,254,20C,20C
5,35,680,34,254,20C,20C
7,22,583,34,254,20C,20C
10,30,511,34,254,20C,20C
12,13,295,34,254,20C,20C
14,23,251,34,254,20C,20C
1,51,1040,34,255,20C,20C
3,43,678,34,255,20C,20C
5,35,539,34,255,20C,20C
7,22,458,34,255,20C,20C
10,30,418,34,255,20C,20C
12,13,367,34,255,20C,20C
14,23,334,34,255,20C,20C
1,51,749,34,256,20C,20C
3,43,633,34,256,20C,20C
5,35,629,34,256,20C,20C
7,22,517,34,256,20C,20C
10,30,483,34,256,20C,20C
12,13,306,34,256,20C,20C
14,23,270,34,256,20C,20C
1,51,950,34,257,20C,20C
3,43,656,34,257,20C,20C
5,35,602,34,257,20C,20C
7,22,529,34,257,20C,20C
10,30,513,34,257,20C,20C
12,13,327,34,257,20C,20C
14,23,285,34,257,20C,20C
1,51,861,34,258,20C,20C
3,43,754,34,258,20C,20C
5,35,592,34,258,20C,20C
7,22,319,34,258,20C,20C
10,30,307,34,258,20C,20C
12,13,263,34,258,20C,20C
14,23,242,34,258,20C,20C
1,51,890,34,259,20C,20C
3,43,697,34,259,20C,20C
5,35,543,34,259,20C,20C
7,22,459,34,259,20C,20C
10,30,426,34,259,20C,20C
12,13,363,34,259,20C,20C
14,23,270,34,259,20C,20C
1,51,958,34,260,20C,20C
3,43,768,34,260,20C,20C
5,35,469,34,260,20C,20C
7,22,451,34,260,20C,20C
10,30,377,34,260,20C,20C
12,13,242,34,260,20C,20C
14,23,240,34,260,20C,20C
1,51,681,34,261,20C,20C
3,43,634,34,261,20C,20C
5,35,619,34,261,20C,20C
7,22,537,34,261,20C,20C
10,30,338,34,261,20C,20C
12,13,280,34,261,20C,20C
14,23,197,34,261,20C,20C
1,51,1052,34,262,20C,20C
3,43,574,34,262,20C,20C
5,35,565,34,262,20C,20C
7,22,361,34,262,20C,20C
10,30,358,34,262,20C,20C
12,13,216,34,262,20C,20C
14,23,207,34,262,20C,20C
1,51,831,34,263,20C,20C
3,43,676,34,263,20C,20C
5,35,607,34,263,20C,20C
7,22,444,34,263,20C,20C
10,30,349,34,263,20C,20C
12,13,346,34,263,20C,20C
14,23,314,34,263,20C,20C
1,51,942,34,264,20C,20C
3,43,723,34,264,20C,20C
5,35,601,34,264,20C,20C
7,22,389,34,264,20C,20C
10,30,380,34,264,20C,20C
12,13,279,34,264,20C,20C
14,23,241,34,264,20C,20C
1,51,799,34,265,20C,20C
3,43,737,34,265,20C,20C
5,35,612,34,265,20C,20C
7,22,462,34,265,20C,20C
10,30,431,34,265,20C,20C
12,13,335,34,265,20C,20C
14,23,298,34,265,20C,20C
1,51,1003,34,266,20C,20C
3,43,702,34,266,20C,20C
5,35,589,34,266,20C,20C
7,22,445,34,266,20C,20C
10,30,370,34,266,20C,20C
12,13,284,34,266,20C,20C
14,23,283,34,266,20C,20C
1,51,847,34,267,20C,20C
3,43,622,34,267,20C,20C
5,35,510,34,267,20C,20C
7,22,444,34,267,20C,20C
10,30,419,34,267,20C,20C
12,13,198,34,267,20C,20C
14,23,197,34,267,20C,20C
1,51,746,34,268,20C,20C
3,43,676,34,268,20C,20C
5,35,432,34,268,20C,20C
7,22,420,34,268,20C,20C
10,30,350,34,268,20C,20C
12,13,330,34,268,20C,20C
14,23,311,34,268,20C,20C
1,51,818,34,269,20C,20C
3,43,697,34,269,20C,20C
5,35,535,34,269,20C,20C
7,22,392,34,269,20C,20C
10,30,361,34,269,20C,20C
12,13,359,34,269,20C,20C
14,23,348,34,269,20C,20C
1,51,728,34,270,20C,20C
3,43,688,34,270,20C,20C
5,35,688,34,270,20C,20C
7,22,461,34,270,20C,20C
10,30,428,34,270,20C,20C
12,13,244,34,270,20C,20C
14,23,226,34,270,20C,20C
1,51,824,34,271,20C,20C
3,43,785,34,271,20C,20C
5,35,615,34,271,20C,20C
7,22,463,34,271,20C,20C
10,30,455,34,271,20C,20C
12,13,320,34,271,20C,20C
14,23,299,34,271,20C,20C
1,51,785,34,272,20C,20C
3,43,766,34,272,20C,20C
5,35,562,34,272,20C,20C
7,22,476,34,272,20C,20C
10,30,453,34,272,20C,20C
12,13,334,34,272,20C,20C
14,23,272,34,272,20C,20C
1,51,1019,34,273,20C,20C
3,43,851,34,273,20C,20C
5,35,486,34,273,20C,20C
7,22,452,34,273,20C,20C
10,30,434,34,273,20C,20C
12,13,269,34,273,20C,20C
14,23,261,34,273,20C,20C
1,51,932,34,274,20C,20C
3,43,788,34,274,20C,20C
5,35,591,34,274,20C,20C
7,22,392,34,274,20C,20C
10,30,326,34,274,20C,20C
12,13,275,34,274,20C,20C
14,23,261,34,274,20C,20C
1,51,1008,34,275,20C,20C
3,43,865,34,275,20C,20C
5,35,612,34,275,20C,20C
7,22,512,34,275,20C,20C
10,30,496,34,275,20C,20C
12,13,298,34,275,20C,20C
14,23,296,34,275,20C,20C
1,51,911,34,276,20C,20C
3,43,906,34,276,20C,20C
5,35,589,34,276,20C,20C
7,22,427,34,276,20C,20C
10,30,412,34,276,20C,20C
12,13,408,34,276,20C,20C
14,23,331,34,276,20C,20C
1,51,1137,34,277,20C,20C
3,43,897,34,277,20C,20C
5,35,524,34,277,20C,20C
7,22,479,34,277,20C,20C
10,30,361,34,277,20C,20C
12,13,324,34,277,20C,20C
14,23,278,34,277,20C,20C
1,51,802,34,278,20C,20C
3,43,682,34,278,20C,20C
5,35,524,34,278,20C,20C
7,22,423,34,278,20C,20C
10,30,382,34,278,20C,20C
12,13,317,34,278,20C,20C
14,23,315,34,278,20C,20C
1,51,925,34,279,20C,20C
3,43,737,34,279,20C,20C
5,35,710,34,279,20C,20C
7,22,644,34,279,20C,20C
10,30,404,34,279,20C,20C
12,13,282,34,279,20C,20C
14,23,244,34,279,20C,20C
1,51,865,34,280,20C,20C
3,43,744,34,280,20C,20C
5,35,623,34,280,20C,20C
7,22,475,34,280,20C,20C
10,30,436,34,280,20C,20C
12,13,338,34,280,20C,20C
14,23,280,34,280,20C,20C
1,51,803,34,281,20C,20C
3,43,739,34,281,20C,20C
5,35,601,34,281,20C,20C
7,22,465,34,281,20C,20C
10,30,458,34,281,20C,20C
12,13,296,34,281,20C,20C
14,23,265,34,281,20C,20C
1,51,1039,34,282,20C,20C
3,43,945,34,282,20C,20C
5,35,656,34,282,20C,20C
7,22,377,34,282,20C,20C
10,30,372,34,282,20C,20C
12,13,269,34,282,20C,20C
14,23,252,34,282,20C,20C
1,51,995,34,283,20C,20C
3,43,747,34,283,20C,20C
5,35,582,34,283,20C,20C
7,22,445,34,283,20C,20C
10,30,413,34,283,20C,20C
12,13,380,34,283,20C,20C
14,23,290,34,283,20C,20C
1,51,843,34,284,20C,20C
3,43,685,34,284,20C,20C
5,35,595,34,284,20C,20C
7,22,452,34,284,20C,20C
10,30,402,34,284,20C,20C
12,13,291,34,284,20C,20C
14,23,243,34,284,20C,20C
1,51,962,34,285,20C,20C
3,43,648,34,285,20C,20C
5,35,583,34,285,20C,20C
7,22,496,34,285,20C,20C
10,30,363,34,285,20C,20C
12,13,272,34,285,20C,20C
14,23,244,34,285,20C,20C
1,51,942,34,286,20C,20C
3,43,723,34,286,20C,20C
5,35,685,34,286,20C,20C
7,22,576,34,286,20C,20C
10,30,483,34,286,20C,20C
12,13,268,34,286,20C,20C
14,23,258,34,286,20C,20C
1,51,971,34,287,20C,20C
3,43,793,34,287,20C,20C
5,35,602,34,287,20C,20C
7,22,473,34,287,20C,20C
10,30,350,34,287,20C,20C
12,13,320,34,287,20C,20C
14,23,310,34,287,20C,20C
1,51,819,34,288,20C,20C
3,43,617,34,288,20C,20C
5,35,577,34,288,20C,20C
7,22,439,34,288,20C,20C
10,30,413,34,288,20C,20C
12,13,344,34,288,20C,20C
14,23,228,34,288,20C,20C
1,51,884,34,289,20C,20C
3,43,843,34,289,20C,20C
5,35,563,34,289,20C,20C
7,22,401,34,289,20C,20C
10,30,385,34,289,20C,20C
12,13,306,34,289,20C,20C
14,23,292,34,289,20C,20C
1,51,758,34,290,20C,20C
3,43,724,34,290,20C,20C
5,35,699,34,290,20C,20C
7,22,512,34,290,20C,20C
10,30,492,34,290,20C,20C
12,13,375,34,290,20C,20C
14,23,326,34,290,20C,20C
1,51,963,34,291,20C,20C
3,43,773,34,291,20C,20C
5,35,553,34,291,20C,20C
7,22,457,34,291,20C,20C
10,30,372,34,291,20C,20C
12,13,365,34,291,20C,20C
14,23,347,34,291,20C,20C
1,51,1016,34,292,20C,20C
3,43,701,34,292,20C,20C
5,35,499,34,292,20C,20C
7,22,406,34,292,20C,20C
10,30,391,34,292,20C,20C
12,13,316,34,292,20C,20C
14,23,308,34,292,20C,20C
1,51,1074,34,293,20C,20C
3,43,680,34,293,20C,20C
5,35,520,34,293,20C,20C
7,22,458,34,293,20C,20C
10,30,454,34,293,20C,20C
12,13,292,34,293,20C,20C
14,23,274,34,293,20C,20C
1,51,922,34,294,20C,20C
3,43,685,34,294,20C,20C
5,35,575,34,294,20C,20C
7,22,488,34,294,20C,20C
10,30,429,34,294,20C,20C
12,13,297,34,294,20C,20C
14,23,290,34,294,20C,20C
1,51,955,34,295,20C,20C
3,43,907,34,295,20C,20C
5,35,719,34,295,20C,20C
7,22,441,34,295,20C,20C
10,30,364,34,295,20C,20C
12,13,363,34,295,20C,20C
14,23,305,34,295,20C,20C
1,51,833,34,296,20C,20C
3,43,702,34,296,20C,20C
5,35,560,34,296,20C,20C
7,22,476,34,296,20C,20C
10,30,317,34,296,20C,20C
12,13,312,34,296,20C,20C
14,23,307,34,296,20C,20C
1,51,865,34,297,20C,20C
3,43,633,34,297,20C,20C
5,35,548,34,297,20C,20C
7,22,470,34,297,20C,20C
10,30,346,34,297,20C,20C
12,13,301,34,297,20C,20C
14,23,275,34,297,20C,20C
1,51,891,34,298,20C,20C
3,43,645,34,298,20C,20C
5,35,568,34,298,20C,20C
7,22,443,34,298,20C,20C
10,30,385,34,298,20C,20C
12,13,374,34,298,20C,20C
14,23,323,34,298,20C,20C
1,51,1012,34,299,20C,20C
3,43,693,34,299,20C,20C
5,35,600,34,299,20C,20C
7,22,484,34,299,20C,20C
10,30,415,34,299,20C,20C
12,13,314,34,299,20C,20C
14,23,276,34,299,20C,20C
1,51,938,34,300,20C,20C
3,43,686,34,300,20C,20C
5,35,643,34,300,20C,20C
7,22,459,34,300,20C,20C
10,30,419,34,300,20C,20C
12,13,377,34,300,20C,20C
14,23,373,34,300,20C,20C
1,47,820,35,1,20C,20C
3,41,604,35,1,20C,20C
5,33,600,35,1,20C,20C
7,35,558,35,1,20C,20C
10,26,555,35,1,20C,20C
12,38,510,35,1,20C,20C
14,30,448,35,1,20C,20C
1,47,811,35,2,20C,20C
3,41,723,35,2,20C,20C
5,33,570,35,2,20C,20C
7,35,507,35,2,20C,20C
10,26,506,35,2,20C,20C
12,38,489,35,2,20C,20C
14,30,373,35,2,20C,20C
1,47,865,35,3,20C,20C
3,41,811,35,3,20C,20C
5,33,683,35,3,20C,20C
7,35,579,35,3,20C,20C
10,26,555,35,3,20C,20C
12,38,550,35,3,20C,20C
14,30,504,35,3,20C,20C
1,47,750,35,4,20C,20C
3,41,667,35,4,20C,20C
5,33,634,35,4,20C,20C
7,35,605,35,4,20C,20C
10,26,595,35,4,20C,20C
12,38,569,35,4,20C,20C
14,30,464,35,4,20C,20C
1,47,1019,35,5,20C,20C
3,41,711,35,5,20C,20C
5,33,577,35,5,20C,20C
7,35,573,35,5,20C,20C
10,26,569,35,5,20C,20C
12,38,543,35,5,20C,20C
14,30,452,35,5,20C,20C
1,47,813,35,6,20C,20C
3,41,778,35,6,20C,20C
5,33,664,35,6,20C,20C
7,35,640,35,6,20C,20C
10,26,625,35,6,20C,20C
12,38,468,35,6,20C,20C
14,30,439,35,6,20C,20C
1,47,725,35,7,20C,20C
3,41,689,35,7,20C,20C
5,33,614,35,7,20C,20C
7,35,508,35,7,20C,20C
10,26,474,35,7,20C,20C
12,38,473,35,7,20C,20C
14,30,460,35,7,20C,20C
1,47,745,35,8,20C,20C
3,41,683,35,8,20C,20C
5,33,664,35,8,20C,20C
7,35,541,35,8,20C,20C
10,26,409,35,8,20C,20C
12,38,405,35,8,20C,20C
14,30,383,35,8,20C,20C
1,47,965,35,9,20C,20C
3,41,741,35,9,20C,20C
5,33,669,35,9,20C,20C
7,35,585,35,9,20C,20C
10,26,570,35,9,20C,20C
12,38,563,35,9,20C,20C
14,30,557,35,9,20C,20C
1,47,784,35,10,20C,20C
3,41,691,35,10,20C,20C
5,33,614,35,10,20C,20C
7,35,611,35,10,20C,20C
10,26,549,35,10,20C,20C
12,38,491,35,10,20C,20C
14,30,426,35,10,20C,20C
1,47,871,35,11,20C,20C
3,41,692,35,11,20C,20C
5,33,637,35,11,20C,20C
7,35,594,35,11,20C,20C
10,26,525,35,11,20C,20C
12,38,516,35,11,20C,20C
14,30,513,35,11,20C,20C
1,47,849,35,12,20C,20C
3,41,708,35,12,20C,20C
5,33,620,35,12,20C,20C
7,35,493,35,12,20C,20C
10,26,492,35,12,20C,20C
12,38,478,35,12,20C,20C
14,30,421,35,12,20C,20C
1,47,912,35,13,20C,20C
3,41,832,35,13,20C,20C
5,33,684,35,13,20C,20C
7,35,671,35,13,20C,20C
10,26,573,35,13,20C,20C
12,38,572,35,13,20C,20C
14,30,505,35,13,20C,20C
1,47,895,35,14,20C,20C
3,41,719,35,14,20C,20C
5,33,687,35,14,20C,20C
7,35,603,35,14,20C,20C
10,26,559,35,14,20C,20C
12,38,543,35,14,20C,20C
14,30,465,35,14,20C,20C
1,47,730,35,15,20C,20C
3,41,683,35,15,20C,20C
5,33,633,35,15,20C,20C
7,35,547,35,15,20C,20C
10,26,522,35,15,20C,20C
12,38,509,35,15,20C,20C
14,30,429,35,15,20C,20C
1,47,858,35,16,20C,20C
3,41,780,35,16,20C,20C
5,33,711,35,16,20C,20C
7,35,621,35,16,20C,20C
10,26,620,35,16,20C,20C
12,38,410,35,16,20C,20C
14,30,378,35,16,20C,20C
1,47,793,35,17,20C,20C
3,41,718,35,17,20C,20C
5,33,689,35,17,20C,20C
7,35,602,35,17,20C,20C
10,26,476,35,17,20C,20C
12,38,471,35,17,20C,20C
14,30,471,35,17,20C,20C
1,47,746,35,18,20C,20C
3,41,684,35,18,20C,20C
5,33,621,35,18,20C,20C
7,35,556,35,18,20C,20C
10,26,476,35,18,20C,20C
12,38,445,35,18,20C,20C
14,30,356,35,18,20C,20C
1,47,700,35,19,20C,20C
3,41,616,35,19,20C,20C
5,33,586,35,19,20C,20C
7,35,518,35,19,20C,20C
10,26,512,35,19,20C,20C
12,38,494,35,19,20C,20C
14,30,484,35,19,20C,20C
1,47,934,35,20,20C,20C
3,41,762,35,20,20C,20C
5,33,645,35,20,20C,20C
7,35,601,35,20,20C,20C
10,26,523,35,20,20C,20C
12,38,472,35,20,20C,20C
14,30,380,35,20,20C,20C
1,47,840,35,21,20C,20C
3,41,695,35,21,20C,20C
5,33,648,35,21,20C,20C
7,35,596,35,21,20C,20C
10,26,478,35,21,20C,20C
12,38,423,35,21,20C,20C
14,30,384,35,21,20C,20C
1,47,844,35,22,20C,20C
