day,raw_count,sim_count,jar_id,rep_id,treatment,site
1,51,991,34,470,20C,DB
3,43,965,34,470,20C,DB
5,35,562,34,470,20C,DB
7,22,475,34,470,20C,DB
10,30,414,34,470,20C,DB
12,13,350,34,470,20C,DB
14,23,279,34,470,20C,DB
1,51,980,34,471,20C,DB
3,43,828,34,471,20C,DB
5,35,729,34,471,20C,DB
7,22,565,34,471,20C,DB
10,30,457,34,471,20C,DB
12,13,388,34,471,20C,DB
14,23,373,34,471,20C,DB
1,51,1040,34,472,20C,DB
3,43,669,34,472,20C,DB
5,35,625,34,472,20C,DB
7,22,510,34,472,20C,DB
10,30,409,34,472,20C,DB
12,13,389,34,472,20C,DB
14,23,317,34,472,20C,DB
1,51,883,34,473,20C,DB
3,43,785,34,473,20C,DB
5,35,535,34,473,20C,DB
7,22,411,34,473,20C,DB
10,30,378,34,473,20C,DB
12,13,311,34,473,20C,DB
14,23,306,34,473,20C,DB
1,51,1046,34,474,20C,DB
3,43,764,34,474,20C,DB
5,35,614,34,474,20C,DB
7,22,443,34,474,20C,DB
10,30,427,34,474,20C,DB
12,13,327,34,474,20C,DB
14,23,326,34,474,20C,DB
1,51,861,34,475,20C,DB
3,43,739,34,475,20C,DB
5,35,618,34,475,20C,DB
7,22,479,34,475,20C,DB
10,30,432,34,475,20C,DB
12,13,296,34,475,20C,DB
14,23,289,34,475,20C,DB
1,51,972,34,476,20C,DB
3,43,745,34,476,20C,DB
5,35,529,34,476,20C,DB
7,22,386,34,476,20C,DB
10,30,349,34,476,20C,DB
12,13,263,34,476,20C,DB
14,23,238,34,476,20C,DB
1,51,1091,34,477,20C,DB
3,43,680,34,477,20C,DB
5,35,656,34,477,20C,DB
7,22,504,34,477,20C,DB
10,30,499,34,477,20C,DB
12,13,333,34,477,20C,DB
14,23,271,34,477,20C,DB
1,51,1071,34,478,20C,DB
3,43,760,34,478,20C,DB
5,35,567,34,478,20C,DB
7,22,412,34,478,20C,DB
10,30,390,34,478,20C,DB
12,13,294,34,478,20C,DB
14,23,290,34,478,20C,DB
1,51,1024,34,479,20C,DB
3,43,672,34,479,20C,DB
5,35,545,34,479,20C,DB
7,22,459,34,479,20C,DB
10,30,413,34,479,20C,DB
12,13,295,34,479,20C,DB
14,23,263,34,479,20C,DB
1,51,928,34,480,20C,DB
3,43,760,34,480,20C,DB
5,35,611,34,480,20C,DB
7,22,602,34,480,20C,DB
10,30,435,34,480,20C,DB
12,13,302,34,480,20C,DB
14,23,213,34,480,20C,DB
1,51,961,34,481,20C,DB
3,43,722,34,481,20C,DB
5,35,504,34,481,20C,DB
7,22,491,34,481,20C,DB
10,30,446,34,481,20C,DB
12,13,318,34,481,20C,DB
14,23,298,34,481,20C,DB
1,51,784,34,482,20C,DB
3,43,763,34,482,20C,DB
5,35,556,34,482,20C,DB
7,22,485,34,482,20C,DB
10,30,451,34,482,20C,DB
12,13,344,34,482,20C,DB
14,23,341,34,482,20C,DB
1,51,656,34,483,20C,DB
3,43,613,34,483,20C,DB
5,35,536,34,483,20C,DB
7,22,487,34,483,20C,DB
10,30,450,34,483,20C,DB
12,13,441,34,483,20C,DB
14,23,370,34,483,20C,DB
1,51,867,34,484,20C,DB
3,43,749,34,484,20C,DB
5,35,516,34,484,20C,DB
7,22,479,34,484,20C,DB
10,30,415,34,484,20C,DB
12,13,329,34,484,20C,DB
14,23,303,34,484,20C,DB
1,51,783,34,485,20C,DB
3,43,783,34,485,20C,DB
5,35,640,34,485,20C,DB
7,22,396,34,485,20C,DB
10,30,386,34,485,20C,DB
12,13,321,34,485,20C,DB
14,23,270,34,485,20C,DB
1,51,904,34,486,20C,DB
3,43,671,34,486,20C,DB
5,35,506,34,486,20C,DB
7,22,389,34,486,20C,DB
10,30,382,34,486,20C,DB
12,13,338,34,486,20C,DB
14,23,327,34,486,20C,DB
1,51,881,34,487,20C,DB
3,43,730,34,487,20C,DB
5,35,636,34,487,20C,DB
7,22,431,34,487,20C,DB
10,30,427,34,487,20C,DB
12,13,307,34,487,20C,DB
14,23,304,34,487,20C,DB
1,51,840,34,488,20C,DB
3,43,731,34,488,20C,DB
5,35,598,34,488,20C,DB
7,22,557,34,488,20C,DB
10,30,453,34,488,20C,DB
12,13,396,34,488,20C,DB
14,23,259,34,488,20C,DB
1,51,857,34,489,20C,DB
3,43,845,34,489,20C,DB
5,35,631,34,489,20C,DB
7,22,451,34,489,20C,DB
10,30,378,34,489,20C,DB
12,13,253,34,489,20C,DB
14,23,249,34,489,20C,DB
1,51,1021,34,490,20C,DB
3,43,596,34,490,20C,DB
5,35,582,34,490,20C,DB
7,22,531,34,490,20C,DB
10,30,474,34,490,20C,DB
12,13,318,34,490,20C,DB
14,23,303,34,490,20C,DB
1,51,854,34,491,20C,DB
3,43,749,34,491,20C,DB
5,35,630,34,491,20C,DB
7,22,501,34,491,20C,DB
10,30,495,34,491,20C,DB
12,13,327,34,491,20C,DB
14,23,318,34,491,20C,DB
1,51,799,34,492,20C,DB
3,43,747,34,492,20C,DB
5,35,694,34,492,20C,DB
7,22,466,34,492,20C,DB
10,30,431,34,492,20C,DB
12,13,279,34,492,20C,DB
14,23,199,34,492,20C,DB
1,51,784,34,493,20C,DB
3,43,675,34,493,20C,DB
5,35,631,34,493,20C,DB
7,22,466,34,493,20C,DB
10,30,464,34,493,20C,DB
12,13,264,34,493,20C,DB
14,23,257,34,493,20C,DB
1,51,1066,34,494,20C,DB
3,43,774,34,494,20C,DB
5,35,597,34,494,20C,DB
7,22,524,34,494,20C,DB
10,30,470,34,494,20C,DB
12,13,386,34,494,20C,DB
14,23,375,34,494,20C,DB
1,51,973,34,495,20C,DB
3,43,848,34,495,20C,DB
5,35,690,34,495,20C,DB
7,22,442,34,495,20C,DB
10,30,442,34,495,20C,DB
12,13,362,34,495,20C,DB
14,23,306,34,495,20C,DB
1,51,722,34,496,20C,DB
3,43,544,34,496,20C,DB
5,35,544,34,496,20C,DB
7,22,509,34,496,20C,DB
10,30,416,34,496,20C,DB
12,13,269,34,496,20C,DB
14,23,252,34,496,20C,DB
1,51,1248,34,497,20C,DB
3,43,649,34,497,20C,DB
5,35,520,34,497,20C,DB
7,22,468,34,497,20C,DB
10,30,399,34,497,20C,DB
12,13,356,34,497,20C,DB
14,23,341,34,497,20C,DB
1,51,827,34,498,20C,DB
3,43,745,34,498,20C,DB
5,35,575,34,498,20C,DB
7,22,383,34,498,20C,DB
10,30,373,34,498,20C,DB
12,13,337,34,498,20C,DB
14,23,248,34,498,20C,DB
1,51,930,34,499,20C,DB
3,43,817,34,499,20C,DB
5,35,717,34,499,20C,DB
7,22,476,34,499,20C,DB
10,30,326,34,499,20C,DB
12,13,269,34,499,20C,DB
14,23,267,34,499,20C,DB
1,51,820,34,500,20C,DB
3,43,707,34,500,20C,DB
5,35,590,34,500,20C,DB
7,22,542,34,500,20C,DB
10,30,540,34,500,20C,DB
12,13,316,34,500,20C,DB
14,23,312,34,500,20C,DB
1,47,935,35,301,20C,DB
3,41,702,35,301,20C,DB
5,33,642,35,301,20C,DB
7,35,621,35,301,20C,DB
10,26,618,35,301,20C,DB
12,38,564,35,301,20C,DB
14,30,529,35,301,20C,DB
1,47,844,35,302,20C,DB
3,41,812,35,302,20C,DB
5,33,716,35,302,20C,DB
7,35,632,35,302,20C,DB
10,26,587,35,302,20C,DB
12,38,525,35,302,20C,DB
14,30,511,35,302,20C,DB
1,47,1062,35,303,20C,DB
3,41,861,35,303,20C,DB
5,33,596,35,303,20C,DB
7,35,575,35,303,20C,DB
10,26,551,35,303,20C,DB
12,38,491,35,303,20C,DB
14,30,462,35,303,20C,DB
1,47,950,35,304,20C,DB
3,41,705,35,304,20C,DB
5,33,705,35,304,20C,DB
7,35,577,35,304,20C,DB
10,26,463,35,304,20C,DB
12,38,408,35,304,20C,DB
14,30,389,35,304,20C,DB
1,47,938,35,305,20C,DB
3,41,672,35,305,20C,DB
5,33,667,35,305,20C,DB
7,35,540,35,305,20C,DB
10,26,520,35,305,20C,DB
12,38,423,35,305,20C,DB
14,30,352,35,305,20C,DB
1,47,834,35,306,20C,DB
3,41,759,35,306,20C,DB
5,33,709,35,306,20C,DB
7,35,672,35,306,20C,DB
10,26,609,35,306,20C,DB
12,38,497,35,306,20C,DB
14,30,410,35,306,20C,DB
1,47,863,35,307,20C,DB
3,41,805,35,307,20C,DB
5,33,585,35,307,20C,DB
7,35,585,35,307,20C,DB
10,26,521,35,307,20C,DB
12,38,503,35,307,20C,DB
14,30,480,35,307,20C,DB
1,47,835,35,308,20C,DB
3,41,811,35,308,20C,DB
5,33,703,35,308,20C,DB
7,35,626,35,308,20C,DB
10,26,590,35,308,20C,DB
12,38,532,35,308,20C,DB
14,30,412,35,308,20C,DB
1,47,740,35,309,20C,DB
3,41,696,35,309,20C,DB
5,33,681,35,309,20C,DB
7,35,583,35,309,20C,DB
10,26,579,35,309,20C,DB
12,38,512,35,309,20C,DB
14,30,428,35,309,20C,DB
1,47,960,35,310,20C,DB
3,41,700,35,310,20C,DB
5,33,670,35,310,20C,DB
7,35,538,35,310,20C,DB
10,26,529,35,310,20C,DB
12,38,529,35,310,20C,DB
14,30,460,35,310,20C,DB
1,47,877,35,311,20C,DB
3,41,642,35,311,20C,DB
5,33,587,35,311,20C,DB
7,35,584,35,311,20C,DB
10,26,563,35,311,20C,DB
12,38,492,35,311,20C,DB
14,30,410,35,311,20C,DB
1,47,847,35,312,20C,DB
3,41,782,35,312,20C,DB
5,33,656,35,312,20C,DB
7,35,626,35,312,20C,DB
10,26,590,35,312,20C,DB
12,38,551,35,312,20C,DB
14,30,463,35,312,20C,DB
1,47,768,35,313,20C,DB
3,41,739,35,313,20C,DB
5,33,601,35,313,20C,DB
7,35,587,35,313,20C,DB
10,26,565,35,313,20C,DB
12,38,533,35,313,20C,DB
14,30,525,35,313,20C,DB
1,47,857,35,314,20C,DB
3,41,762,35,314,20C,DB
5,33,665,35,314,20C,DB
7,35,620,35,314,20C,DB
10,26,620,35,314,20C,DB
12,38,581,35,314,20C,DB
14,30,553,35,314,20C,DB
1,47,909,35,315,20C,DB
3,41,722,35,315,20C,DB
5,33,668,35,315,20C,DB
7,35,582,35,315,20C,DB
10,26,530,35,315,20C,DB
12,38,482,35,315,20C,DB
14,30,458,35,315,20C,DB
1,47,993,35,316,20C,DB
3,41,705,35,316,20C,DB
5,33,675,35,316,20C,DB
7,35,572,35,316,20C,DB
10,26,544,35,316,20C,DB
12,38,524,35,316,20C,DB
14,30,377,35,316,20C,DB
1,47,848,35,317,20C,DB
3,41,747,35,317,20C,DB
5,33,631,35,317,20C,DB
7,35,609,35,317,20C,DB
10,26,577,35,317,20C,DB
12,38,539,35,317,20C,DB
14,30,495,35,317,20C,DB
1,47,661,35,318,20C,DB
3,41,649,35,318,20C,DB
5,33,611,35,318,20C,DB
7,35,557,35,318,20C,DB
10,26,487,35,318,20C,DB
12,38,477,35,318,20C,DB
14,30,367,35,318,20C,DB
1,47,1183,35,319,20C,DB
3,41,835,35,319,20C,DB
5,33,809,35,319,20C,DB
7,35,618,35,319,20C,DB
10,26,562,35,319,20C,DB
12,38,547,35,319,20C,DB
14,30,474,35,319,20C,DB
1,47,638,35,320,20C,DB
3,41,631,35,320,20C,DB
5,33,602,35,320,20C,DB
7,35,567,35,320,20C,DB
10,26,502,35,320,20C,DB
12,38,496,35,320,20C,DB
14,30,454,35,320,20C,DB
1,47,689,35,321,20C,DB
3,41,577,35,321,20C,DB
5,33,551,35,321,20C,DB
7,35,550,35,321,20C,DB
10,26,525,35,321,20C,DB
12,38,506,35,321,20C,DB
14,30,364,35,321,20C,DB
1,47,726,35,322,20C,DB
3,41,703,35,322,20C,DB
5,33,583,35,322,20C,DB
7,35,516,35,322,20C,DB
10,26,483,35,322,20C,DB
12,38,459,35,322,20C,DB
14,30,435,35,322,20C,DB
1,47,797,35,323,20C,DB
3,41,759,35,323,20C,DB
5,33,612,35,323,20C,DB
7,35,559,35,323,20C,DB
10,26,515,35,323,20C,DB
12,38,490,35,323,20C,DB
14,30,422,35,323,20C,DB
1,47,719,35,324,20C,DB
3,41,672,35,324,20C,DB
5,33,656,35,324,20C,DB
7,35,646,35,324,20C,DB
10,26,561,35,324,20C,DB
12,38,519,35,324,20C,DB
14,30,495,35,324,20C,DB
1,47,973,35,325,20C,DB
3,41,785,35,325,20C,DB
5,33,720,35,325,20C,DB
7,35,638,35,325,20C,DB
10,26,530,35,325,20C,DB
12,38,529,35,325,20C,DB
14,30,415,35,325,20C,DB
1,47,798,35,326,20C,DB
3,41,780,35,326,20C,DB
5,33,670,35,326,20C,DB
7,35,582,35,326,20C,DB
10,26,524,35,326,20C,DB
12,38,461,35,326,20C,DB
14,30,429,35,326,20C,DB
1,47,776,35,327,20C,DB
3,41,652,35,327,20C,DB
5,33,637,35,327,20C,DB
7,35,539,35,327,20C,DB
10,26,536,35,327,20C,DB
12,38,522,35,327,20C,DB
14,30,390,35,327,20C,DB
1,47,810,35,328,20C,DB
3,41,748,35,328,20C,DB
5,33,636,35,328,20C,DB
7,35,598,35,328,20C,DB
10,26,449,35,328,20C,DB
12,38,415,35,328,20C,DB
14,30,413,35,328,20C,DB
1,47,866,35,329,20C,DB
3,41,671,35,329,20C,DB
5,33,585,35,329,20C,DB
7,35,560,35,329,20C,DB
10,26,500,35,329,20C,DB
12,38,472,35,329,20C,DB
14,30,394,35,329,20C,DB
1,47,901,35,330,20C,DB
3,41,647,35,330,20C,DB
5,33,596,35,330,20C,DB
7,35,591,35,330,20C,DB
10,26,571,35,330,20C,DB
12,38,567,35,330,20C,DB
14,30,493,35,330,20C,DB
1,47,919,35,331,20C,DB
3,41,775,35,331,20C,DB
5,33,507,35,331,20C,DB
7,35,491,35,331,20C,DB
10,26,472,35,331,20C,DB
12,38,452,35,331,20C,DB
14,30,433,35,331,20C,DB
1,47,787,35,332,20C,DB
3,41,701,35,332,20C,DB
5,33,676,35,332,20C,DB
7,35,610,35,332,20C,DB
10,26,569,35,332,20C,DB
12,38,564,35,332,20C,DB
14,30,506,35,332,20C,DB
1,47,894,35,333,20C,DB
3,41,638,35,333,20C,DB
5,33,597,35,333,20C,DB
7,35,573,35,333,20C,DB
10,26,561,35,333,20C,DB
12,38,549,35,333,20C,DB
14,30,333,35,333,20C,DB
1,47,839,35,334,20C,DB
3,41,685,35,334,20C,DB
5,33,646,35,334,20C,DB
7,35,633,35,334,20C,DB
10,26,506,35,334,20C,DB
12,38,444,35,334,20C,DB
14,30,420,35,334,20C,DB
1,47,919,35,335,20C,DB
3,41,689,35,335,20C,DB
5,33,567,35,335,20C,DB
7,35,558,35,335,20C,DB
10,26,553,35,335,20C,DB
12,38,547,35,335,20C,DB
14,30,444,35,335,20C,DB
1,47,795,35,336,20C,DB
3,41,752,35,336,20C,DB
5,33,647,35,336,20C,DB
7,35,578,35,336,20C,DB
10,26,490,35,336,20C,DB
12,38,440,35,336,20C,DB
14,30,331,35,336,20C,DB
1,47,799,35,337,20C,DB
3,41,682,35,337,20C,DB
5,33,535,35,337,20C,DB
7,35,523,35,337,20C,DB
10,26,515,35,337,20C,DB
12,38,485,35,337,20C,DB
14,30,451,35,337,20C,DB
1,47,824,35,338,20C,DB
3,41,748,35,338,20C,DB
5,33,647,35,338,20C,DB
7,35,644,35,338,20C,DB
10,26,642,35,338,20C,DB
12,38,608,35,338,20C,DB
14,30,539,35,338,20C,DB
1,47,928,35,339,20C,DB
3,41,924,35,339,20C,DB
5,33,713,35,339,20C,DB
7,35,562,35,339,20C,DB
10,26,558,35,339,20C,DB
12,38,507,35,339,20C,DB
14,30,496,35,339,20C,DB
1,47,870,35,340,20C,DB
3,41,727,35,340,20C,DB
5,33,624,35,340,20C,DB
7,35,622,35,340,20C,DB
10,26,570,35,340,20C,DB
12,38,563,35,340,20C,DB
14,30,437,35,340,20C,DB
1,47,834,35,341,20C,DB
3,41,693,35,341,20C,DB
5,33,635,35,341,20C,DB
7,35,615,35,341,20C,DB
10,26,550,35,341,20C,DB
12,38,532,35,341,20C,DB
14,30,517,35,341,20C,DB
1,47,936,35,342,20C,DB
3,41,865,35,342,20C,DB
5,33,573,35,342,20C,DB
7,35,569,35,342,20C,DB
10,26,538,35,342,20C,DB
12,38,509,35,342,20C,DB
14,30,479,35,342,20C,DB
1,47,819,35,343,20C,DB
3,41,709,35,343,20C,DB
5,33,669,35,343,20C,DB
7,35,553,35,343,20C,DB
10,26,491,35,343,20C,DB
12,38,463,35,343,20C,DB
14,30,413,35,343,20C,DB
1,47,811,35,344,20C,DB
3,41,749,35,344,20C,DB
5,33,637,35,344,20C,DB
7,35,568,35,344,20C,DB
10,26,566,35,344,20C,DB
12,38,451,35,344,20C,DB
14,30,425,35,344,20C,DB
1,47,889,35,345,20C,DB
3,41,808,35,345,20C,DB
5,33,690,35,345,20C,DB
7,35,603,35,345,20C,DB
10,26,581,35,345,20C,DB
12,38,506,35,345,20C,DB
14,30,495,35,345,20C,DB
1,47,782,35,346,20C,DB
3,41,736,35,346,20C,DB
5,33,631,35,346,20C,DB
7,35,612,35,346,20C,DB
10,26,543,35,346,20C,DB
12,38,484,35,346,20C,DB
14,30,439,35,346,20C,DB
1,47,660,35,347,20C,DB
3,41,644,35,347,20C,DB
5,33,522,35,347,20C,DB
7,35,468,35,347,20C,DB
10,26,451,35,347,20C,DB
12,38,447,35,347,20C,DB
14,30,370,35,347,20C,DB
1,47,912,35,348,20C,DB
3,41,830,35,348,20C,DB
5,33,745,35,348,20C,DB
7,35,689,35,348,20C,DB
10,26,618,35,348,20C,DB
12,38,603,35,348,20C,DB
14,30,371,35,348,20C,DB
1,47,849,35,349,20C,DB
3,41,720,35,349,20C,DB
5,33,615,35,349,20C,DB
7,35,565,35,349,20C,DB
10,26,497,35,349,20C,DB
12,38,437,35,349,20C,DB
14,30,421,35,349,20C,DB
1,47,586,35,350,20C,DB
3,41,568,35,350,20C,DB
5,33,562,35,350,20C,DB
7,35,561,35,350,20C,DB
10,26,505,35,350,20C,DB
12,38,484,35,350,20C,DB
14,30,424,35,350,20C,DB
1,47,867,35,351,20C,DB
3,41,746,35,351,20C,DB
5,33,652,35,351,20C,DB
7,35,527,35,351,20C,DB
10,26,498,35,351,20C,DB
12,38,466,35,351,20C,DB
14,30,460,35,351,20C,DB
1,47,910,35,352,20C,DB
3,41,671,35,352,20C,DB
5,33,582,35,352,20C,DB
7,35,539,35,352,20C,DB
10,26,499,35,352,20C,DB
12,38,494,35,352,20C,DB
14,30,444,35,352,20C,DB
1,47,696,35,353,20C,DB
3,41,676,35,353,20C,DB
5,33,580,35,353,20C,DB
7,35,559,35,353,20C,DB
10,26,513,35,353,20C,DB
12,38,512,35,353,20C,DB
14,30,503,35,353,20C,DB
1,47,759,35,354,20C,DB
3,41,648,35,354,20C,DB
5,33,574,35,354,20C,DB
7,35,558,35,354,20C,DB
10,26,543,35,354,20C,DB
12,38,540,35,354,20C,DB
14,30,468,35,354,20C,DB
1,47,726,35,355,20C,DB
3,41,717,35,355,20C,DB
5,33,592,35,355,20C,DB
7,35,571,35,355,20C,DB
10,26,556,35,355,20C,DB
12,38,527,35,355,20C,DB
14,30,525,35,355,20C,DB
1,47,830,35,356,20C,DB
3,41,753,35,356,20C,DB
5,33,639,35,356,20C,DB
7,35,635,35,356,20C,DB
10,26,477,35,356,20C,DB
12,38,475,35,356,20C,DB
14,30,426,35,356,20C,DB
1,47,903,35,357,20C,DB
3,41,692,35,357,20C,DB
5,33,594,35,357,20C,DB
7,35,524,35,357,20C,DB
10,26,523,35,357,20C,DB
12,38,481,35,357,20C,DB
14,30,476,35,357,20C,DB
1,47,772,35,358,20C,DB
3,41,644,35,358,20C,DB
5,33,625,35,358,20C,DB
7,35,553,35,358,20C,DB
10,26,553,35,358,20C,DB
12,38,521,35,358,20C,DB
14,30,428,35,358,20C,DB
1,47,762,35,359,20C,DB
3,41,679,35,359,20C,DB
5,33,637,35,359,20C,DB
7,35,633,35,359,20C,DB
10,26,625,35,359,20C,DB
12,38,613,35,359,20C,DB
14,30,358,35,359,20C,DB
1,47,854,35,360,20C,DB
3,41,738,35,360,20C,DB
5,33,664,35,360,20C,DB
7,35,563,35,360,20C,DB
10,26,491,35,360,20C,DB
12,38,478,35,360,20C,DB
14,30,451,35,360,20C,DB
1,47,823,35,361,20C,DB
3,41,671,35,361,20C,DB
5,33,639,35,361,20C,DB
7,35,569,35,361,20C,DB
10,26,568,35,361,20C,DB
12,38,557,35,361,20C,DB
14,30,348,35,361,20C,DB
1,47,991,35,362,20C,DB
3,41,840,35,362,20C,DB
5,33,802,35,362,20C,DB
7,35,583,35,362,20C,DB
10,26,565,35,362,20C,DB
12,38,476,35,362,20C,DB
14,30,329,35,362,20C,DB
1,47,704,35,363,20C,DB
3,41,676,35,363,20C,DB
5,33,579,35,363,20C,DB
7,35,554,35,363,20C,DB
10,26,503,35,363,20C,DB
12,38,461,35,363,20C,DB
14,30,434,35,363,20C,DB
1,47,773,35,364,20C,DB
3,41,691,35,364,20C,DB
5,33,644,35,364,20C,DB
7,35,585,35,364,20C,DB
10,26,556,35,364,20C,DB
12,38,541,35,364,20C,DB
14,30,427,35,364,20C,DB
1,47,940,35,365,20C,DB
3,41,728,35,365,20C,DB
5,33,719,35,365,20C,DB
7,35,710,35,365,20C,DB
10,26,693,35,365,20C,DB
12,38,630,35,365,20C,DB
14,30,401,35,365,20C,DB
1,47,835,35,366,20C,DB
3,41,676,35,366,20C,DB
5,33,647,35,366,20C,DB
7,35,634,35,366,20C,DB
10,26,570,35,366,20C,DB
12,38,497,35,366,20C,DB
14,30,428,35,366,20C,DB
1,47,761,35,367,20C,DB
3,41,721,35,367,20C,DB
5,33,607,35,367,20C,DB
7,35,499,35,367,20C,DB
10,26,486,35,367,20C,DB
12,38,484,35,367,20C,DB
14,30,460,35,367,20C,DB
1,47,816,35,368,20C,DB
3,41,808,35,368,20C,DB
5,33,626,35,368,20C,DB
7,35,597,35,368,20C,DB
10,26,574,35,368,20C,DB
12,38,533,35,368,20C,DB
14,30,348,35,368,20C,DB
1,47,812,35,369,20C,DB
3,41,674,35,369,20C,DB
5,33,674,35,369,20C,DB
7,35,592,35,369,20C,DB
10,26,546,35,369,20C,DB
12,38,479,35,369,20C,DB
14,30,471,35,369,20C,DB
1,47,761,35,370,20C,DB
3,41,750,35,370,20C,DB
5,33,678,35,370,20C,DB
7,35,651,35,370,20C,DB
10,26,518,35,370,20C,DB
12,38,482,35,370,20C,DB
14,30,424,35,370,20C,DB
1,47,775,35,371,20C,DB
3,41,742,35,371,20C,DB
5,33,655,35,371,20C,DB
7,35,610,35,371,20C,DB
10,26,593,35,371,20C,DB
12,38,556,35,371,20C,DB
14,30,431,35,371,20C,DB
1,47,864,35,372,20C,DB
3,41,662,35,372,20C,DB
5,33,645,35,372,20C,DB
7,35,625,35,372,20C,DB
10,26,523,35,372,20C,DB
12,38,516,35,372,20C,DB
14,30,488,35,372,20C,DB
1,47,829,35,373,20C,DB
3,41,816,35,373,20C,DB
5,33,648,35,373,20C,DB
7,35,635,35,373,20C,DB
10,26,446,35,373,20C,DB
12,38,439,35,373,20C,DB
14,30,381,35,373,20C,DB
1,47,881,35,374,20C,DB
3,41,727,35,374,20C,DB
5,33,718,35,374,20C,DB
7,35,625,35,374,20C,DB
10,26,573,35,374,20C,DB
12,38,474,35,374,20C,DB
14,30,441,35,374,20C,DB
1,47,922,35,375,20C,DB
3,41,667,35,375,20C,DB
5,33,661,35,375,20C,DB
7,35,638,35,375,20C,DB
10,26,561,35,375,20C,DB
12,38,528,35,375,20C,DB
14,30,456,35,375,20C,DB
1,47,750,35,376,20C,DB
3,41,710,35,376,20C,DB
5,33,582,35,376,20C,DB
7,35,570,35,376,20C,DB
10,26,530,35,376,20C,DB
12,38,457,35,376,20C,DB
14,30,396,35,376,20C,DB
1,47,865,35,377,20C,DB
3,41,704,35,377,20C,DB
5,33,606,35,377,20C,DB
7,35,577,35,377,20C,DB
10,26,542,35,377,20C,DB
12,38,531,35,377,20C,DB
14,30,411,35,377,20C,DB
1,47,922,35,378,20C,DB
3,41,751,35,378,20C,DB
5,33,661,35,378,20C,DB
7,35,559,35,378,20C,DB
10,26,543,35,378,20C,DB
12,38,532,35,378,20C,DB
14,30,429,35,378,20C,DB
1,47,981,35,379,20C,DB
3,41,770,35,379,20C,DB
5,33,671,35,379,20C,DB
7,35,642,35,379,20C,DB
10,26,566,35,379,20C,DB
12,38,475,35,379,20C,DB
14,30,432,35,379,20C,DB
1,47,1026,35,380,20C,DB
3,41,749,35,380,20C,DB
5,33,713,35,380,20C,DB
7,35,627,35,380,20C,DB
10,26,555,35,380,20C,DB
12,38,462,35,380,20C,DB
14,30,453,35,380,20C,DB
1,47,770,35,381,20C,DB
3,41,589,35,381,20C,DB
5,33,545,35,381,20C,DB
7,35,511,35,381,20C,DB
10,26,499,35,381,20C,DB
12,38,420,35,381,20C,DB
14,30,351,35,381,20C,DB
1,47,795,35,382,20C,DB
3,41,671,35,382,20C,DB
5,33,595,35,382,20C,DB
7,35,515,35,382,20C,DB
10,26,500,35,382,20C,DB
12,38,484,35,382,20C,DB
14,30,467,35,382,20C,DB
1,47,1034,35,383,20C,DB
3,41,663,35,383,20C,DB
5,33,603,35,383,20C,DB
7,35,603,35,383,20C,DB
10,26,473,35,383,20C,DB
12,38,456,35,383,20C,DB
14,30,308,35,383,20C,DB
1,47,867,35,384,20C,DB
3,41,819,35,384,20C,DB
5,33,769,35,384,20C,DB
7,35,743,35,384,20C,DB
10,26,548,35,384,20C,DB
12,38,513,35,384,20C,DB
14,30,478,35,384,20C,DB
1,47,789,35,385,20C,DB
3,41,740,35,385,20C,DB
5,33,733,35,385,20C,DB
7,35,710,35,385,20C,DB
10,26,578,35,385,20C,DB
12,38,502,35,385,20C,DB
14,30,478,35,385,20C,DB
1,47,838,35,386,20C,DB
3,41,739,35,386,20C,DB
5,33,710,35,386,20C,DB
7,35,635,35,386,20C,DB
10,26,608,35,386,20C,DB
12,38,559,35,386,20C,DB
14,30,530,35,386,20C,DB
1,47,785,35,387,20C,DB
3,41,655,35,387,20C,DB
5,33,623,35,387,20C,DB
7,35,592,35,387,20C,DB
10,26,569,35,387,20C,DB
12,38,562,35,387,20C,DB
14,30,490,35,387,20C,DB
1,47,771,35,388,20C,DB
3,41,698,35,388,20C,DB
5,33,686,35,388,20C,DB
7,35,641,35,388,20C,DB
10,26,560,35,388,20C,DB
12,38,545,35,388,20C,DB
14,30,468,35,388,20C,DB
1,47,824,35,389,20C,DB
3,41,691,35,389,20C,DB
5,33,667,35,389,20C,DB
7,35,615,35,389,20C,DB
10,26,542,35,389,20C,DB
12,38,490,35,389,20C,DB
14,30,488,35,389,20C,DB
1,47,774,35,390,20C,DB
3,41,758,35,390,20C,DB
5,33,589,35,390,20C,DB
7,35,588,35,390,20C,DB
10,26,587,35,390,20C,DB
12,38,559,35,390,20C,DB
14,30,456,35,390,20C,DB
1,47,980,35,391,20C,DB
3,41,691,35,391,20C,DB
5,33,637,35,391,20C,DB
7,35,615,35,391,20C,DB
10,26,592,35,391,20C,DB
12,38,586,35,391,20C,DB
14,30,548,35,391,20C,DB
1,47,869,35,392,20C,DB
3,41,737,35,392,20C,DB
5,33,689,35,392,20C,DB
7,35,587,35,392,20C,DB
10,26,557,35,392,20C,DB
12,38,541,35,392,20C,DB
14,30,485,35,392,20C,DB
1,47,800,35,393,20C,DB
3,41,722,35,393,20C,DB
5,33,678,35,393,20C,DB
7,35,579,35,393,20C,DB
10,26,553,35,393,20C,DB
12,38,550,35,393,20C,DB
14,30,454,35,393,20C,DB
1,47,717,35,394,20C,DB
3,41,681,35,394,20C,DB
5,33,612,35,394,20C,DB
7,35,560,35,394,20C,DB
